GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No vehicle available,Margin of Error; Total: - No vehicle available,Estimate; Total: - 1 vehicle available,Margin of Error; Total: - 1 vehicle available,Estimate; Total: - 2 vehicles available,Margin of Error; Total: - 2 vehicles available,Estimate; Total: - 3 vehicles available,Margin of Error; Total: - 3 vehicles available,Estimate; Total: - 4 or more vehicles available,Margin of Error; Total: - 4 or more vehicles available,Estimate; Total: - 1-person household:,Margin of Error; Total: - 1-person household:,Estimate; Total: - 1-person household: - No vehicle available,Margin of Error; Total: - 1-person household: - No vehicle available,Estimate; Total: - 1-person household: - 1 vehicle available,Margin of Error; Total: - 1-person household: - 1 vehicle available,Estimate; Total: - 1-person household: - 2 vehicles available,Margin of Error; Total: - 1-person household: - 2 vehicles available,Estimate; Total: - 1-person household: - 3 vehicles available,Margin of Error; Total: - 1-person household: - 3 vehicles available,Estimate; Total: - 1-person household: - 4 or more vehicles available,Margin of Error; Total: - 1-person household: - 4 or more vehicles available,Estimate; Total: - 2-person household:,Margin of Error; Total: - 2-person household:,Estimate; Total: - 2-person household: - No vehicle available,Margin of Error; Total: - 2-person household: - No vehicle available,Estimate; Total: - 2-person household: - 1 vehicle available,Margin of Error; Total: - 2-person household: - 1 vehicle available,Estimate; Total: - 2-person household: - 2 vehicles available,Margin of Error; Total: - 2-person household: - 2 vehicles available,Estimate; Total: - 2-person household: - 3 vehicles available,Margin of Error; Total: - 2-person household: - 3 vehicles available,Estimate; Total: - 2-person household: - 4 or more vehicles available,Margin of Error; Total: - 2-person household: - 4 or more vehicles available,Estimate; Total: - 3-person household:,Margin of Error; Total: - 3-person household:,Estimate; Total: - 3-person household: - No vehicle available,Margin of Error; Total: - 3-person household: - No vehicle available,Estimate; Total: - 3-person household: - 1 vehicle available,Margin of Error; Total: - 3-person household: - 1 vehicle available,Estimate; Total: - 3-person household: - 2 vehicles available,Margin of Error; Total: - 3-person household: - 2 vehicles available,Estimate; Total: - 3-person household: - 3 vehicles available,Margin of Error; Total: - 3-person household: - 3 vehicles available,Estimate; Total: - 3-person household: - 4 or more vehicles available,Margin of Error; Total: - 3-person household: - 4 or more vehicles available,Estimate; Total: - 4-or-more-person household:,Margin of Error; Total: - 4-or-more-person household:,Estimate; Total: - 4-or-more-person household: - No vehicle available,Margin of Error; Total: - 4-or-more-person household: - No vehicle available,Estimate; Total: - 4-or-more-person household: - 1 vehicle available,Margin of Error; Total: - 4-or-more-person household: - 1 vehicle available,Estimate; Total: - 4-or-more-person household: - 2 vehicles available,Margin of Error; Total: - 4-or-more-person household: - 2 vehicles available,Estimate; Total: - 4-or-more-person household: - 3 vehicles available,Margin of Error; Total: - 4-or-more-person household: - 3 vehicles available,Estimate; Total: - 4-or-more-person household: - 4 or more vehicles available,Margin of Error; Total: - 4-or-more-person household: - 4 or more vehicles available
04000E1US32,32,Nevada -- In micropolitan statistical area -- in principal city,39867,673,1776,252,12799,752,15892,886,6475,633,2925,353,11268,707,1185,228,6830,584,2472,323,646,177,135,64,15207,709,228,126,3565,458,7902,560,2462,375,1050,221,5732,541,118,88,1273,267,2366,384,1458,294,517,146,7660,449,245,127,1131,253,3152,390,1909,342,1223,240
04000E1US33,33,New Hampshire -- In micropolitan statistical area -- in principal city,49212,794,4640,454,20030,907,18050,826,4704,398,1788,223,16714,761,3512,412,11943,729,1008,192,193,86,58,36,17824,812,553,159,5014,490,10303,661,1520,236,434,129,7111,577,386,122,1972,326,2874,353,1558,239,321,91,7563,420,189,104,1101,201,3865,313,1433,237,975,168
04000E1US35,35,New Mexico -- In micropolitan statistical area -- in principal city,114394,1193,7712,587,41488,1480,40960,1244,16969,909,7265,645,36577,1122,5060,481,23373,984,6750,616,1012,199,382,112,35906,1097,1328,248,9219,729,17457,852,6078,583,1824,313,17356,712,697,198,4537,525,6631,564,3928,381,1563,272,24555,821,627,207,4359,482,10122,669,5951,575,3496,497
04000E1US36,36,New York -- In micropolitan statistical area -- in principal city,99586,1098,18105,778,42191,1133,29981,1003,7291,483,2018,276,36231,930,11127,489,22793,784,2042,301,223,85,46,32,32051,852,3336,371,10903,638,15437,733,1985,246,390,119,14228,803,1912,371,4024,405,5264,481,2657,324,371,120,17076,472,1730,316,4471,383,7238,490,2426,282,1211,192
04000E1US37,37,North Carolina -- In micropolitan statistical area -- in principal city,143229,1264,18665,776,54665,1509,47352,1383,16435,763,6112,464,49459,1354,11293,684,30405,1163,6476,508,931,176,354,122,49818,1156,3911,389,12731,657,24620,910,6528,496,2028,302,19878,871,1669,283,6228,600,6936,551,4082,422,963,185,24074,821,1792,304,5301,485,9320,622,4894,450,2767,357
04000E1US38,38,North Dakota -- In micropolitan statistical area -- in principal city,48947,848,2826,384,15564,860,19387,935,8012,629,3158,377,16948,851,2064,278,11210,694,3085,449,459,172,130,83,16597,730,476,201,2667,392,9715,682,2999,359,740,194,6085,521,37,32,743,247,2705,369,2002,347,598,168,9317,466,249,176,944,195,3882,409,2552,335,1690,333
04000E1US39,39,Ohio -- In micropolitan statistical area -- in principal city,230686,1596,24806,1147,91889,1554,79139,1725,25524,1029,9328,647,81151,1533,16401,915,53972,1370,8702,526,1645,250,431,139,75490,1475,4718,533,20575,922,39389,1077,8684,517,2124,281,32959,1162,1939,342,9101,653,13086,777,7096,532,1737,244,41086,1100,1748,316,8241,656,17962,874,8099,609,5036,493
04000E1US40,40,Oklahoma -- In micropolitan statistical area -- in principal city,144571,1156,11653,633,54873,1107,53650,1294,18328,775,6067,461,47725,1076,7470,429,32910,958,6066,474,976,201,303,113,47454,1211,2283,335,11858,643,25914,893,5944,396,1455,209,21330,865,949,190,4969,351,8757,509,5356,370,1299,187,28062,737,951,184,5136,394,12913,659,6052,485,3010,345
04000E1US41,41,Oregon -- In micropolitan statistical area -- in principal city,72731,809,7529,663,27257,1072,24710,886,9473,561,3762,399,24787,854,5477,487,15581,725,3158,418,402,143,169,88,24727,950,1089,239,6244,501,12617,728,3960,390,817,209,9656,706,532,161,2677,359,3783,433,2012,293,652,179,13561,688,431,173,2755,416,5152,412,3099,363,2124,292
04000E1US42,42,Pennsylvania -- In micropolitan statistical area -- in principal city,69696,739,11289,680,29128,926,21374,751,5842,422,2063,300,26028,947,7625,564,16029,808,1958,301,273,88,143,64,22021,841,1898,297,7364,497,10664,548,1603,236,492,128,10430,548,828,238,2744,329,4286,415,2202,277,370,109,11217,432,938,189,2991,377,4466,354,1764,267,1058,254
04000E1US45,45,South Carolina -- In micropolitan statistical area -- in principal city,31387,829,4789,486,13504,703,8949,659,2992,340,1153,292,11892,734,3101,430,6895,526,1620,304,217,107,59,41,9538,629,835,215,3052,444,4035,430,1202,251,414,169,4925,447,664,193,1627,335,1695,268,720,204,219,127,5032,396,189,93,1930,295,1599,256,853,176,461,149
04000E1US46,46,South Dakota -- In micropolitan statistical area -- in principal city,64075,746,4757,492,22986,868,22587,820,9816,576,3929,396,23353,913,3632,400,15811,813,3121,368,574,174,215,100,21399,877,680,212,4373,440,12387,699,3289,356,670,168,8113,594,119,65,1647,343,2690,369,2876,376,781,170,11210,540,326,180,1155,209,4389,370,3077,355,2263,330
04000E1US47,47,Tennessee -- In micropolitan statistical area -- in principal city,98869,1235,8914,592,39525,1312,32901,1110,12382,721,5147,499,32315,1272,5760,477,22081,1047,3597,503,645,224,232,120,33645,1128,1782,284,9427,597,16685,813,4183,412,1568,269,15013,878,673,204,4260,412,5591,558,3540,443,949,211,17896,707,699,197,3757,466,7028,588,4014,495,2398,330
04000E1US48,48,Texas -- In micropolitan statistical area -- in principal city,269300,2383,21580,1132,103376,2291,98109,2145,33426,1225,12809,947,76773,1769,13740,894,52096,1650,9021,688,1507,287,409,148,84881,2053,4275,547,25145,1107,43558,1477,9527,613,2376,372,41307,1323,1931,344,11155,781,16776,978,9224,697,2221,305,66339,1391,1634,330,14980,908,28754,1029,13168,728,7803,714
04000E1US49,49,Utah -- In micropolitan statistical area -- in principal city,23253,537,1048,196,6667,557,9210,596,4237,375,2091,306,4932,486,704,187,3156,404,777,159,223,97,72,45,7554,544,151,65,1751,264,3921,432,1448,251,283,84,3879,394,116,77,862,252,1637,247,879,202,385,121,6888,416,77,56,898,262,2875,304,1687,232,1351,260
04000E1US50,50,Vermont -- In micropolitan statistical area -- in principal city,14471,479,2048,364,6215,521,4659,375,1212,216,337,109,5429,544,1528,308,3477,422,322,117,86,63,16,19,4792,377,307,120,1615,257,2424,327,425,126,21,22,1945,280,119,70,577,229,777,206,360,124,112,55,2305,290,94,89,546,153,1136,187,341,124,188,88
04000E1US51,51,Virginia -- In micropolitan statistical area -- in principal city,25907,462,4074,444,9641,529,7628,446,3218,324,1346,207,9177,528,2561,364,5149,401,1154,220,265,109,48,39,8746,520,767,166,2517,342,3594,351,1372,228,496,121,3916,368,453,169,1195,235,1196,222,779,157,293,93,4068,348,293,111,780,182,1684,271,802,164,509,143
04000E1US53,53,Washington -- In micropolitan statistical area -- in principal city,63142,1009,5905,454,23016,936,22615,835,7889,521,3717,465,20343,952,4205,430,12815,850,2759,363,409,125,155,103,20009,830,967,201,5816,449,10182,631,2400,344,644,168,9839,705,476,154,2443,361,4081,464,1880,276,959,313,12951,601,257,113,1942,342,5593,396,3200,348,1959,325
04000E1US54,54,West Virginia -- In micropolitan statistical area -- in principal city,23627,624,3056,281,9596,572,7837,470,2205,250,933,218,8403,557,1903,230,5366,476,872,147,173,74,89,56,7154,499,618,149,1937,286,3697,305,761,152,141,57,4094,340,394,128,1155,220,1576,227,766,151,203,75,3976,318,141,67,1138,224,1692,232,505,136,500,158
04000E1US55,55,Wisconsin -- In micropolitan statistical area -- in principal city,95893,905,8326,633,36750,1061,36227,1040,10782,560,3808,357,33977,1073,6470,571,23951,872,2943,342,450,137,163,80,33052,938,1269,205,8084,540,19756,687,3411,314,532,149,12259,600,401,151,2667,370,5337,426,3286,433,568,131,16605,541,186,93,2048,293,8191,455,3635,327,2545,305
04000E1US56,56,Wyoming -- In micropolitan statistical area -- in principal city,54360,889,2681,365,17461,909,20240,861,9509,552,4469,381,16208,832,2036,310,10801,694,2522,392,662,183,187,83,18912,823,462,166,3614,447,9637,631,3837,394,1362,227,7805,661,119,80,1555,325,2952,373,2167,355,1012,215,11435,673,64,45,1491,317,5129,496,2843,324,1908,264
04000E1US72,72,Puerto Rico -- In micropolitan statistical area -- in principal city,10511,468,2363,224,4631,418,2472,312,740,222,305,157,2671,319,1182,189,1267,271,222,101,0,29,0,29,3214,297,540,103,1716,259,713,161,168,92,77,78,2145,249,451,150,817,190,563,162,262,130,52,62,2481,401,190,93,831,196,974,258,310,134,176,125
04000E2US01,01,Alabama -- In micropolitan statistical area -- not in principal city,183694,1310,9220,629,55109,1262,67034,1344,34225,1200,18106,842,50163,1360,5629,472,30605,1107,10732,584,2350,354,847,220,68804,1438,2221,274,13653,656,32680,1143,14662,743,5588,483,28754,1150,722,180,5763,578,10519,678,7867,614,3883,400,35973,941,648,175,5088,537,13103,703,9346,638,7788,592
04000E2US02,02,Alaska -- In micropolitan statistical area -- not in principal city,1972,83,58,21,456,80,847,72,462,70,149,38,331,65,34,15,187,51,85,35,25,18,0,12,764,73,13,12,139,42,416,54,167,50,29,18,378,59,8,9,81,31,128,36,120,35,41,22,499,57,3,5,49,28,218,45,150,40,79,30
04000E2US04,04,Arizona -- In micropolitan statistical area -- not in principal city,61643,909,4751,356,20725,844,21548,857,9656,619,4963,421,15154,724,2078,244,9159,555,2915,358,635,177,367,116,21712,832,1053,159,5752,496,9787,568,3695,355,1425,230,8346,535,613,148,2288,281,2904,353,1634,248,907,200,16431,553,1007,146,3526,315,5942,474,3692,379,2264,301
04000E2US05,05,Arkansas -- In micropolitan statistical area -- not in principal city,145520,1399,6800,441,43792,1384,57366,1342,25715,1005,11847,604,37994,1286,4084,405,23622,1047,8424,640,1503,240,361,105,55418,1222,1475,230,11572,694,28953,1078,10452,640,2966,321,22733,1022,542,136,4387,512,8678,627,6516,588,2610,323,29375,815,699,161,4211,449,11311,686,7244,500,5910,492
04000E2US06,06,California -- In micropolitan statistical area -- not in principal city,160467,1386,7411,688,46627,1393,61490,1317,29988,1036,14951,735,45553,1533,4775,567,27799,1157,10044,633,2042,283,893,208,62846,1351,1515,290,10986,823,31522,1031,13528,762,5295,434,22793,882,636,163,4498,527,8085,582,6368,471,3206,352,29275,867,485,162,3344,413,11839,760,8050,550,5557,461
04000E2US08,08,Colorado -- In micropolitan statistical area -- not in principal city,96069,1223,2705,365,23099,1093,39927,1069,19884,867,10454,711,23787,1128,1629,268,14159,884,6022,536,1279,201,698,195,38330,1156,717,164,4799,523,19832,898,9522,568,3460,378,13683,872,218,101,2196,347,5494,562,3527,443,2248,331,20269,794,141,60,1945,389,8579,587,5556,511,4048,439
04000E2US09,09,Connecticut -- In micropolitan statistical area -- not in principal city,59698,759,2511,310,16272,740,24831,772,10694,605,5390,400,15159,673,1677,268,10610,572,2343,330,393,131,136,53,23261,801,548,142,4003,382,13302,573,4078,351,1330,243,8768,542,136,83,791,221,3563,322,3179,377,1099,192,12510,540,150,79,868,200,5623,382,3044,366,2825,302
04000E2US12,12,Florida -- In micropolitan statistical area -- not in principal city,100921,1292,5501,531,40536,1081,37474,1244,12473,598,4937,553,28777,1088,3284,425,20129,969,4155,414,792,177,417,157,39267,1193,1244,278,12859,677,19535,840,4524,454,1105,217,13964,724,453,150,3477,457,6212,545,2877,359,945,211,18913,807,520,185,4071,468,7572,588,4280,365,2470,396
04000E2US13,13,Georgia -- In micropolitan statistical area -- not in principal city,242026,1848,12405,812,72050,1873,93785,2005,43617,1289,20169,943,58320,1682,7016,594,35445,1307,12807,853,2262,332,790,175,87398,1655,2778,344,19030,965,43387,1372,16897,816,5306,484,39928,1321,1318,257,9137,709,14505,880,10463,660,4505,482,56380,1252,1293,232,8438,694,23086,885,13995,718,9568,675
04000E2US15,15,Hawaii -- In micropolitan statistical area -- not in principal city,70060,1014,2796,370,22091,861,28072,1019,11377,734,5724,468,17142,878,1952,301,11590,705,2859,392,545,168,196,120,26298,906,449,162,6695,491,14405,805,3895,470,854,215,10059,844,194,82,1847,356,4377,494,2629,368,1012,205,16561,905,201,88,1959,349,6431,599,4308,547,3662,359
04000E2US16,16,Idaho -- In micropolitan statistical area -- not in principal city,93698,1044,2403,312,20860,840,36183,1007,21052,945,13200,665,21032,817,1396,241,12174,625,5789,529,1141,187,532,142,35390,936,657,151,4787,421,16715,666,8957,571,4274,439,12818,666,149,68,1650,196,4497,416,4084,426,2438,299,24458,692,201,84,2249,334,9182,450,6870,523,5956,458
04000E2US17,17,Illinois -- In micropolitan statistical area -- not in principal city,220112,1282,9671,434,60710,1225,90630,1270,40540,829,18561,679,57929,994,6669,400,37022,801,11386,586,2201,216,651,120,87279,1161,1719,187,14808,681,49238,871,16638,611,4876,276,30998,764,465,94,4607,415,11931,547,9799,429,4196,314,43906,866,818,133,4273,300,18075,559,11902,511,8838,513
04000E2US18,18,Indiana -- In micropolitan statistical area -- not in principal city,244288,1534,11126,660,58198,1313,97075,1471,52001,1365,25888,882,55301,1327,5084,474,33259,983,12742,580,3162,332,1054,209,95097,1599,1937,225,14499,702,49712,1172,21575,1007,7374,456,36809,988,1131,211,5176,416,13536,747,10901,576,6065,460,57081,836,2974,308,5264,417,21085,742,16363,748,11395,551
04000E2US19,19,Iowa -- In micropolitan statistical area -- not in principal city,101845,718,3869,277,23132,753,39653,845,22194,567,12997,481,26157,774,2481,211,15619,648,5924,383,1579,190,554,110,42339,770,805,146,4900,320,21835,601,10452,450,4347,258,13269,499,140,66,1415,212,4624,336,4363,334,2727,246,20080,531,443,112,1198,187,7270,392,5800,385,5369,342
04000E2US20,20,Kansas -- In micropolitan statistical area -- not in principal city,76118,711,2648,228,17375,549,28609,714,16557,558,10929,463,18388,598,1508,169,10550,473,4728,322,995,162,607,127,30799,673,630,125,3750,284,14310,506,7926,406,4183,325,10164,501,189,90,1493,219,3444,347,3096,285,1942,186,16767,449,321,91,1582,192,6127,376,4540,290,4197,334
04000E2US21,21,Kentucky -- In micropolitan statistical area -- not in principal city,239887,1514,14430,812,69546,1685,94103,1426,41854,984,19954,733,60109,1473,8765,656,36648,1330,11700,618,2113,294,883,220,89953,1663,3215,438,17865,952,45605,1228,17221,654,6047,408,40261,1312,1302,288,8205,682,16262,859,9756,579,4736,357,49564,1209,1148,242,6828,609,20536,953,12764,658,8288,556
04000E2US22,22,Louisiana -- In micropolitan statistical area -- not in principal city,116941,965,7804,597,41439,1284,44508,1211,16995,718,6195,487,33826,1080,4428,430,22832,874,5324,491,977,194,265,108,41390,1147,1823,318,10265,645,21643,911,5979,491,1680,207,18025,761,610,174,3982,398,7219,559,5005,417,1209,200,23700,777,943,223,4360,413,10322,510,5034,404,3041,325
04000E2US23,23,Maine -- In micropolitan statistical area -- not in principal city,35292,530,1515,226,10776,569,15110,597,5670,405,2221,292,8576,532,1003,177,6173,442,1202,216,129,50,69,59,14855,457,322,100,2772,307,8430,478,2612,300,719,169,5498,431,82,46,1027,211,2324,271,1534,221,531,147,6363,412,108,73,804,178,3154,335,1395,195,902,158
04000E2US24,24,Maryland -- In micropolitan statistical area -- not in principal city,16852,373,641,182,4040,365,7278,437,3114,281,1779,242,3923,336,267,84,2500,292,911,136,181,79,64,40,8064,406,179,85,1077,188,4683,334,1511,208,614,164,2075,236,112,74,216,83,686,144,680,110,381,109,2790,247,83,52,247,97,998,197,742,150,720,151
04000E2US25,25,Massachusetts -- In micropolitan statistical area -- not in principal city,28181,541,1514,238,9561,525,11698,563,3891,341,1517,175,8388,440,1019,198,5838,434,1232,203,227,94,72,40,10882,473,286,105,2492,288,6219,369,1537,201,348,86,4626,395,167,85,773,177,2120,311,1157,165,409,97,4285,297,42,25,458,159,2127,231,970,194,688,112
04000E2US26,26,Michigan -- In micropolitan statistical area -- not in principal city,350884,1502,15822,647,103495,1563,149098,1679,56354,1116,26115,758,90442,1305,10043,474,59978,1153,16403,658,2899,269,1119,150,140958,1401,3020,277,27393,693,81195,1417,22529,654,6821,419,48823,1091,1200,189,8622,543,19692,686,14254,598,5055,329,70661,1109,1559,195,7502,454,31808,780,16672,694,13120,488
04000E2US27,27,Minnesota -- In micropolitan statistical area -- not in principal city,169550,1259,6099,330,38521,767,69713,812,36055,695,19162,421,39984,872,4131,290,23691,666,9113,302,2041,149,1008,104,72344,887,911,90,9485,387,39294,659,16401,373,6253,253,21739,452,421,91,2445,193,7383,324,7215,255,4275,232,35483,547,636,99,2900,260,13923,371,10398,356,7626,294
04000E2US28,28,Mississippi -- In micropolitan statistical area -- not in principal city,220219,1710,13064,865,66620,1500,84604,1686,38221,1371,17710,801,59240,1780,7966,611,35415,1338,12591,877,2368,367,900,200,77264,1721,2692,400,15843,825,39450,1303,14400,871,4879,483,35197,1309,1266,227,7501,740,13738,894,9123,724,3569,471,48518,1260,1140,232,7861,590,18825,1058,12330,926,8362,686
04000E2US29,29,Missouri -- In micropolitan statistical area -- not in principal city,173718,1471,8280,549,47932,1321,69422,1256,32128,968,15956,667,41671,1226,4749,413,25840,978,8693,577,1731,235,658,144,68816,1388,1757,274,13133,665,36275,1109,13080,593,4571,379,26185,1092,910,212,4248,439,9887,659,7418,462,3722,378,37046,857,864,182,4711,406,14567,668,9899,578,7005,519
04000E2US30,30,Montana -- In micropolitan statistical area -- not in principal city,70651,802,1642,258,15312,792,28914,901,15740,741,9043,514,17484,776,1240,257,9854,663,4755,422,1154,199,481,132,29081,671,230,84,3504,441,15215,579,6936,504,3196,296,9371,577,52,31,994,217,3296,426,3130,283,1899,242,14715,594,120,65,960,213,5648,474,4520,391,3467,358
04000E2US31,31,Nebraska -- In micropolitan statistical area -- not in principal city,53521,603,1490,190,11050,500,19735,603,12673,424,8573,375,13228,529,1002,149,7198,433,3610,308,837,120,581,138,22050,520,298,85,2162,183,10410,449,5896,321,3284,226,6559,321,99,51,720,150,1828,224,2406,223,1506,162,11684,279,91,41,970,135,3887,228,3534,243,3202,214
04000E2US32,32,Nevada -- In micropolitan statistical area -- not in principal city,53355,820,1643,270,13361,714,19978,870,11410,699,6963,393,13694,699,967,207,7843,533,3465,415,959,218,460,154,22254,815,339,107,3299,378,10653,594,5092,488,2871,314,6728,492,110,56,1155,225,2038,313,2251,356,1174,228,10679,531,227,98,1064,216,3822,418,3108,351,2458,332
04000E2US33,33,New Hampshire -- In micropolitan statistical area -- not in principal city,129658,994,5618,497,37752,1026,54416,1000,21902,774,9970,540,33328,1004,3907,400,23375,890,4737,454,851,150,458,109,53771,936,977,171,9806,538,31440,883,8741,503,2807,311,19312,823,351,126,2620,315,7573,554,6291,404,2477,246,23247,707,383,131,1951,302,10666,574,6019,493,4228,339
04000E2US35,35,New Mexico -- In micropolitan statistical area -- not in principal city,103225,1295,5833,446,29387,1066,37510,1131,19752,836,10743,632,28948,1149,3550,393,15724,802,6923,553,1970,319,781,202,36185,1129,1055,139,6935,574,16834,824,7711,478,3650,358,14537,747,529,140,2916,367,4845,464,4370,371,1877,237,23555,716,699,161,3812,370,8908,587,5701,439,4435,354
04000E2US36,36,New York -- In micropolitan statistical area -- not in principal city,295917,1683,19707,752,97108,1703,119541,1448,43466,1136,16095,648,79714,1432,11239,614,54657,1317,11104,567,1921,255,793,130,114620,1299,3675,362,26131,868,65027,1114,15695,599,4092,327,44872,945,1785,243,8565,584,17586,662,13174,644,3762,302,56711,940,3008,296,7755,478,25824,878,12676,627,7448,392
04000E2US37,37,North Carolina -- In micropolitan statistical area -- not in principal city,466333,2398,26054,959,132470,2198,173786,2226,86831,1663,47192,1474,123072,2018,16105,820,72890,1635,25733,1078,6263,520,2081,291,174885,2154,5732,498,32807,1313,84658,1590,36901,1048,14787,695,75555,1751,2299,294,13339,692,27303,1194,21058,992,11556,730,92821,1787,1918,279,13434,852,36092,1190,22609,982,18768,1056
04000E2US38,38,North Dakota -- In micropolitan statistical area -- not in principal city,23061,467,530,104,4187,320,9081,395,5319,282,3944,258,5329,382,362,90,2503,258,1659,174,529,85,276,85,9260,390,81,34,901,133,4353,256,2315,192,1610,173,3326,273,63,47,315,110,1061,182,1064,152,823,118,5146,221,24,16,468,129,2008,206,1411,143,1235,122
04000E2US39,39,Ohio -- In micropolitan statistical area -- not in principal city,523252,2176,28378,1161,134975,2101,202885,2363,103357,1545,53657,1119,127540,2017,15603,868,78775,1787,25932,883,5238,577,1992,269,203168,2005,5231,426,34401,956,105887,1708,42956,1192,14693,666,79644,1641,2497,370,10887,767,28945,1025,24986,982,12329,628,112900,1235,5047,410,10912,684,42121,1056,30177,978,24643,838
04000E2US40,40,Oklahoma -- In micropolitan statistical area -- not in principal city,131938,1088,4892,355,36100,973,52166,852,25547,653,13233,462,31708,877,2956,259,19205,687,7103,374,1785,181,659,168,50532,960,1094,166,9221,464,25201,684,10625,445,4391,282,20434,579,442,93,3582,314,7884,412,5783,353,2743,240,29264,702,400,93,4092,363,11978,480,7354,419,5440,301
04000E2US41,41,Oregon -- In micropolitan statistical area -- not in principal city,152246,1491,8287,567,41259,1332,57669,1192,29496,995,15535,750,39595,1203,5343,508,22510,872,8653,565,2175,307,914,186,62965,1375,1456,246,11640,776,31114,965,13800,732,4955,438,20889,827,965,220,3614,399,7187,455,5769,483,3354,336,28797,796,523,154,3495,423,10715,581,7752,547,6312,417
04000E2US42,42,Pennsylvania -- In micropolitan statistical area -- not in principal city,369631,1904,26865,826,114597,1676,144137,1418,58203,1098,25829,558,99698,1767,15259,633,65405,1465,15271,527,2701,291,1062,176,144045,1480,5312,379,30584,802,78542,1125,23069,596,6538,377,55550,1139,2074,278,9645,594,21379,723,16272,595,6180,360,70338,941,4220,259,8963,493,28945,787,16161,602,12049,392
04000E2US45,45,South Carolina -- In micropolitan statistical area -- not in principal city,139326,1370,9221,679,43251,1407,49679,1350,25629,939,11546,735,41068,1213,5506,534,24048,1107,8784,614,2057,355,673,234,52331,1099,2073,333,10633,682,25862,863,9788,528,3975,434,21343,1070,883,252,4466,541,6793,586,6445,527,2756,309,24584,868,759,179,4104,502,8240,619,7339,606,4142,437
04000E2US46,46,South Dakota -- In micropolitan statistical area -- not in principal city,30641,485,819,166,5282,429,11419,514,7529,405,5592,317,7352,471,544,149,3597,325,2301,275,531,122,379,120,12720,424,160,64,1060,181,5879,345,3658,282,1963,206,4116,340,62,48,321,106,1124,172,1488,208,1121,174,6453,273,53,39,304,92,2115,243,1852,215,2129,204
04000E2US47,47,Tennessee -- In micropolitan statistical area -- not in principal city,245895,1570,10418,774,68673,1751,95844,1536,46996,1213,23964,956,62756,1685,6448,651,38436,1474,13757,807,3036,384,1079,221,96435,1723,2072,289,17808,938,49694,1241,19684,841,7177,557,38529,1219,887,193,6706,609,14015,864,11597,689,5324,441,48175,1104,1011,204,5723,569,18378,873,12679,659,10384,713
04000E2US48,48,Texas -- In micropolitan statistical area -- not in principal city,296422,1650,11585,648,83884,1521,125251,1682,52688,1236,23014,861,65604,1442,6426,515,41564,1199,14284,680,2500,375,830,176,110696,1800,2934,328,21998,945,61686,1353,18567,816,5511,455,45172,1393,1019,225,8892,570,17973,946,12655,810,4633,470,74950,1240,1206,256,11430,792,31308,954,18966,836,12040,642
04000E2US49,49,Utah -- In micropolitan statistical area -- not in principal city,34600,658,842,177,7445,521,13650,634,7778,518,4885,351,7351,460,504,138,4122,429,1947,239,454,134,324,105,12281,573,155,78,1780,232,6239,434,2762,309,1345,192,4700,384,103,59,757,149,1642,246,1421,219,777,155,10268,482,80,44,786,167,3822,343,3141,361,2439,251
04000E2US50,50,Vermont -- In micropolitan statistical area -- not in principal city,89804,802,5150,442,29528,756,37533,681,12828,507,4765,353,26220,827,3850,404,17927,686,3463,283,673,149,307,88,37209,815,900,153,7640,530,21886,568,5335,319,1448,173,11950,523,213,81,1916,247,5523,384,3307,238,991,141,14425,422,187,55,2045,249,6661,316,3513,288,2019,216
04000E2US51,51,Virginia -- In micropolitan statistical area -- not in principal city,87514,938,6540,561,26541,1021,30122,906,15953,730,8358,515,25364,940,3661,398,14641,817,5227,397,1417,247,418,150,32845,853,1328,267,7194,545,14181,560,6988,488,3154,320,14079,704,771,209,2662,347,4879,420,3661,355,2106,311,15226,712,780,215,2044,331,5835,481,3887,397,2680,312
04000E2US53,53,Washington -- In micropolitan statistical area -- not in principal city,155946,1073,6393,417,39064,1291,59969,1390,32318,1144,18202,875,39859,1326,4351,370,22531,1088,9476,626,2409,296,1092,229,64646,1182,1292,211,10008,559,31990,1062,14934,737,6422,484,20509,785,384,128,2967,365,7220,473,6393,526,3545,354,30932,868,366,112,3558,444,11283,652,8582,572,7143,587
