GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No workers,Margin of Error; Total: - No workers,Estimate; Total: - 1 worker,Margin of Error; Total: - 1 worker,Estimate; Total: - 2 workers,Margin of Error; Total: - 2 workers,Estimate; Total: - 3 or more workers,Margin of Error; Total: - 3 or more workers,Estimate; Total: - 1-person household:,Margin of Error; Total: - 1-person household:,Estimate; Total: - 1-person household: - No workers,Margin of Error; Total: - 1-person household: - No workers,Estimate; Total: - 1-person household: - 1 worker,Margin of Error; Total: - 1-person household: - 1 worker,Estimate; Total: - 2-person household:,Margin of Error; Total: - 2-person household:,Estimate; Total: - 2-person household: - No workers,Margin of Error; Total: - 2-person household: - No workers,Estimate; Total: - 2-person household: - 1 worker,Margin of Error; Total: - 2-person household: - 1 worker,Estimate; Total: - 2-person household: - 2 workers,Margin of Error; Total: - 2-person household: - 2 workers,Estimate; Total: - 3-person household:,Margin of Error; Total: - 3-person household:,Estimate; Total: - 3-person household: - No workers,Margin of Error; Total: - 3-person household: - No workers,Estimate; Total: - 3-person household: - 1 worker,Margin of Error; Total: - 3-person household: - 1 worker,Estimate; Total: - 3-person household: - 2 workers,Margin of Error; Total: - 3-person household: - 2 workers,Estimate; Total: - 3-person household: - 3 workers,Margin of Error; Total: - 3-person household: - 3 workers,Estimate; Total: - 4-or-more-person household:,Margin of Error; Total: - 4-or-more-person household:,Estimate; Total: - 4-or-more-person household: - No workers,Margin of Error; Total: - 4-or-more-person household: - No workers,Estimate; Total: - 4-or-more-person household: - 1 worker,Margin of Error; Total: - 4-or-more-person household: - 1 worker,Estimate; Total: - 4-or-more-person household: - 2 workers,Margin of Error; Total: - 4-or-more-person household: - 2 workers,Estimate; Total: - 4-or-more-person household: - 3 or more workers,Margin of Error; Total: - 4-or-more-person household: - 3 or more workers
04000C1US42,42,Pennsylvania -- In metropolitan statistical area -- in principal city,1082656,3372,359019,3286,432931,3395,235941,3135,54765,1478,410144,3835,213981,2763,196163,2805,317224,3276,91545,1898,111955,2174,113724,2046,156067,2526,26597,1136,57521,1630,53230,1593,18719,824,199221,2774,26896,1163,67292,1791,68987,1632,36046,1207
04000C1US44,44,Rhode Island -- In metropolitan statistical area -- in principal city,96961,1314,28528,929,35829,1180,26319,901,6285,511,31028,1207,17188,839,13840,801,29489,1105,7083,540,10402,727,12004,756,16222,715,2415,348,5332,455,6248,514,2227,301,20222,711,1842,336,6255,538,8067,613,4058,407
04000C1US45,45,South Carolina -- In metropolitan statistical area -- in principal city,328918,2310,92692,1843,137917,2373,84730,1992,13579,864,115552,2219,52321,1578,63231,1857,116002,2213,31402,986,39666,1249,44934,1672,47801,1393,5379,554,17205,930,18633,914,6584,631,49563,1263,3590,425,17815,911,21163,1082,6995,599
04000C1US46,46,South Dakota -- In metropolitan statistical area -- in principal city,98778,912,22460,1015,37217,1178,32838,930,6263,436,32518,1005,13020,728,19498,872,33840,933,7632,508,9827,596,16381,664,13365,697,827,245,3834,445,6329,527,2375,268,19055,681,981,272,4058,465,10128,628,3888,392
04000C1US47,47,Tennessee -- In metropolitan statistical area -- in principal city,908569,3275,235049,2790,391843,3479,237503,3057,44174,1575,308184,3050,133526,2180,174658,2502,295996,3398,70482,1433,106323,1830,119191,2233,141351,2352,16758,1050,52129,1673,55604,1530,16860,1017,163038,2017,14283,961,58733,1672,62708,1621,27314,1282
04000C1US48,48,Texas -- In metropolitan statistical area -- in principal city,4404644,9325,909113,5993,1964030,7339,1246522,8886,284979,3397,1280497,7154,483958,4695,796539,6029,1318600,7030,292529,3493,489105,5154,536966,5066,711412,6723,66589,1934,279665,3888,280544,4370,84614,2151,1094135,6185,66037,1741,398721,4229,429012,5619,200365,2748
04000C1US49,49,Utah -- In metropolitan statistical area -- in principal city,221253,1529,48508,1154,83996,1618,65899,1488,22850,927,56536,1377,26357,922,30179,1103,71268,1367,16653,647,21548,968,33067,1051,34384,1105,2648,356,11985,762,12973,685,6778,595,59065,891,2850,375,20284,869,19859,806,16072,780
04000C1US50,50,Vermont -- In metropolitan statistical area -- in principal city,24824,429,6420,412,8899,550,7506,452,1999,217,8892,496,4109,365,4783,450,9111,524,1859,233,2455,296,4797,416,3270,293,297,117,877,185,1281,204,815,161,3551,252,155,77,784,156,1428,174,1184,188
04000C1US51,51,Virginia -- In metropolitan statistical area -- in principal city,871535,3266,197393,2158,376268,3697,249820,3165,48054,1439,294843,2746,112956,2056,181887,2632,285789,3137,59855,1200,97595,2106,128339,2287,135025,2691,13299,767,46719,1731,56009,1747,18998,896,155878,1921,11283,856,50067,1484,65472,1467,29056,1054
04000C1US53,53,Washington -- In metropolitan statistical area -- in principal city,1083576,3658,270420,2521,440767,4086,310973,3661,61416,1592,360735,3864,159075,2324,201660,3363,363315,3311,86778,1678,116364,2310,160173,2415,156005,2784,13720,746,55380,1716,64351,2226,22554,983,203521,2453,10847,861,67363,1879,86449,1889,38862,1423
04000C1US54,54,West Virginia -- In metropolitan statistical area -- in principal city,105312,1187,38224,941,40373,1202,23324,882,3391,306,40434,1159,23009,753,17425,909,35648,981,11538,569,12368,678,11742,685,13899,634,2097,307,5088,411,5366,443,1348,200,15331,561,1580,277,5492,416,6216,408,2043,283
04000C1US55,55,Wisconsin -- In metropolitan statistical area -- in principal city,685379,2515,177994,1871,274898,2600,191874,2484,40613,1177,235599,2794,105606,1968,129993,1843,223434,2956,53066,1180,72615,2022,97753,1922,95484,1919,9987,691,32439,1309,38065,1340,14993,613,130862,1913,9335,706,39851,1170,56056,1492,25620,985
04000C1US56,56,Wyoming -- In metropolitan statistical area -- in principal city,50421,687,11964,550,20297,794,15378,734,2782,357,16341,701,7383,532,8958,566,17649,771,3971,345,5920,576,7758,574,6443,444,416,134,2232,347,2891,349,904,227,9988,484,194,95,3187,412,4729,375,1878,316
04000C1US72,72,Puerto Rico -- In metropolitan statistical area -- in principal city,360168,1995,166148,1863,126309,2381,57858,1697,9853,686,118407,1911,76386,1765,42021,1454,110044,2122,53371,1312,37717,1309,18956,923,66084,1642,21134,972,25160,1070,16987,813,2803,332,65633,1593,15257,850,21411,1019,21915,1235,7050,632
04000C2US01,01,Alabama -- In metropolitan statistical area -- not in principal city,857803,3279,254512,2882,324503,3515,236260,3070,42528,1424,216962,2959,118575,2235,98387,2064,308205,3118,103481,1837,111191,2278,93533,2179,146748,2731,18745,916,54001,1780,59779,1735,14223,745,185888,2481,13711,792,60924,1770,82948,2092,28305,1318
04000C2US02,02,Alaska -- In metropolitan statistical area -- not in principal city,55894,657,11779,636,23648,735,17242,731,3225,319,14034,835,5577,520,8457,685,19230,698,4699,321,6476,446,8055,515,8332,502,849,159,3323,402,3105,294,1055,204,14298,480,654,154,5392,412,6082,407,2170,261
04000C2US04,04,Arizona -- In metropolitan statistical area -- not in principal city,1132165,3673,379352,3139,400227,3852,286483,3294,66103,1826,280318,2938,160520,2554,119798,2009,428577,3469,185761,2367,131398,2311,111418,2016,157151,2470,18068,855,57211,1551,63699,1710,18173,862,266119,2618,15003,880,91820,1780,111366,2049,47930,1477
04000C2US05,05,Arkansas -- In metropolitan statistical area -- not in principal city,375297,1931,109276,1414,138883,2246,107905,1877,19233,840,90770,2083,49006,1293,41764,1488,139385,2178,46490,1094,48059,1311,44836,1428,63294,1534,7615,653,22100,1112,27017,1095,6562,567,81848,1372,6165,555,26960,1151,36052,1230,12671,711
04000C2US06,06,California -- In metropolitan statistical area -- not in principal city,6488810,11955,1593936,7563,2401535,8783,1886362,10072,606977,4461,1359810,7743,726957,5876,632853,5976,1962213,7715,617339,4520,699954,5554,644920,4671,1114492,8068,126085,2297,411325,4675,438158,4785,138924,2453,2052295,7389,123555,2333,657403,4902,803284,6325,468053,4272
04000C2US08,08,Colorado -- In metropolitan statistical area -- not in principal city,925668,2579,185101,2109,347346,3595,324083,3518,69138,1910,205481,2416,86333,1691,119148,2127,335702,2706,81846,1399,109408,1856,144448,2172,152471,2546,9954,683,50266,1511,68890,1863,23361,993,232014,2047,6968,625,68524,1473,110745,1979,45777,1489
04000C2US09,09,Connecticut -- In metropolitan statistical area -- not in principal city,898151,2922,224430,2298,324530,3017,280996,2755,68195,1393,240466,2578,122113,2256,118353,2301,315366,2859,84175,1749,106155,1790,125036,2036,146306,2227,10384,610,45726,1395,66571,1665,23625,929,196013,1845,7758,668,54296,1194,89389,1663,44570,1170
04000C2US10,10,Delaware -- In metropolitan statistical area -- not in principal city,310446,1803,84597,1382,114641,1993,89473,1616,21735,917,78482,1751,38215,990,40267,1486,115994,1804,38274,1004,38877,1331,38843,1179,48908,1317,4875,479,16763,897,20535,867,6735,467,67062,1194,3233,395,18734,791,30095,1039,15000,784
04000C2US12,12,Florida -- In metropolitan statistical area -- not in principal city,5153680,16686,1651918,8039,1848375,9262,1346901,10092,306486,4073,1371806,7728,763818,6841,607988,6187,1923398,7993,743081,4461,618493,6126,561824,5285,794519,7535,84692,2263,286794,3537,327168,5143,95865,2130,1063957,7517,60327,1643,335100,4738,457909,5684,210621,3520
04000C2US13,13,Georgia -- In metropolitan statistical area -- not in principal city,2259810,5901,501093,4212,918670,6397,689459,6520,150588,2807,532740,4873,229431,3350,303309,4413,733385,5357,199101,2489,268661,3513,265623,4324,402624,4807,39323,1572,148059,2721,168347,3772,46895,1538,591061,4381,33238,1388,198641,3053,255489,4171,103693,2276
04000C2US15,15,Hawaii -- In metropolitan statistical area -- not in principal city,219517,1311,41885,1031,76887,1470,69174,1591,31571,802,39815,1117,18813,843,21002,878,67150,1341,17442,764,23949,896,25759,964,40169,1202,3024,320,14082,760,17030,859,6033,462,72383,1119,2606,321,17854,760,26385,866,25538,712
04000C2US16,16,Idaho -- In metropolitan statistical area -- not in principal city,240647,1722,63202,1501,89240,2172,73289,2117,14916,985,55848,1865,28442,1098,27406,1522,85028,1761,28402,958,27420,1244,29206,1282,34236,1400,3288,463,11800,721,15350,1186,3798,505,65535,1319,3070,472,22614,1143,28733,1239,11118,812
04000C2US17,17,Illinois -- In metropolitan statistical area -- not in principal city,2592632,6222,625025,4084,948966,5388,804204,5913,214437,2974,656812,4727,329185,3500,327627,4063,844225,4528,236568,2209,287024,3177,320633,3587,419245,4471,33043,1308,136701,2717,184162,2718,65339,1659,672350,4213,26229,1229,197614,2893,299409,3458,149098,2587
04000C2US18,18,Indiana -- In metropolitan statistical area -- not in principal city,1108971,4235,270678,2808,406505,3540,360036,3753,71752,1773,267996,3345,130675,2207,137321,2570,400492,3137,113651,1721,136775,1777,150066,2382,175825,2716,14666,850,54638,1565,81789,1861,24732,1021,264658,2480,11686,781,77771,1888,128181,2265,47020,1518
04000C2US19,19,Iowa -- In metropolitan statistical area -- not in principal city,338394,1567,73212,1335,110427,1773,130867,1838,23888,940,79043,1748,37157,971,41886,1366,129690,1438,32149,878,38728,1144,58813,1354,48453,1114,2245,314,12347,663,24967,850,8894,624,81208,822,1661,295,17466,725,47087,1034,14994,773
04000C2US20,20,Kansas -- In metropolitan statistical area -- not in principal city,356842,1590,77738,1195,129846,1776,124712,1855,24546,823,84946,1569,40360,1037,44586,1244,129049,1634,31783,744,42820,1097,54446,1289,54880,1295,2947,306,17626,906,25927,967,8380,547,87967,1186,2648,366,24814,910,44339,1052,16166,755
04000C2US21,21,Kentucky -- In metropolitan statistical area -- not in principal city,560683,1877,149067,1969,206444,2322,170213,2221,34959,1011,139323,2001,70992,1529,68331,1499,201596,2002,59944,1225,70438,1663,71214,1326,92903,1943,10070,704,29847,1085,40510,1426,12476,749,126861,1827,8061,627,37828,1207,58489,1449,22483,813
04000C2US22,22,Louisiana -- In metropolitan statistical area -- not in principal city,913601,3530,248252,2917,358862,3573,256657,3623,49830,1546,232343,3531,118969,2313,113374,2683,310206,3417,93745,1918,118272,2486,98189,2179,162254,3170,19393,920,60511,1817,65643,2177,16707,871,208798,2639,16145,946,66705,1636,92825,2309,33123,1379
04000C2US23,23,Maine -- In metropolitan statistical area -- not in principal city,244208,1723,65500,1310,82411,1495,80793,1678,15504,813,63623,1703,33564,1219,30059,1242,97017,1608,27187,864,30151,1040,39679,1338,36695,1193,2794,358,10483,667,17425,886,5993,531,46873,1048,1955,312,11718,643,23689,868,9511,576
04000C2US24,24,Maryland -- In metropolitan statistical area -- not in principal city,1639559,4107,337291,2670,606400,4179,540985,4533,154883,2595,405427,4045,176760,2575,228667,3097,529975,3497,127649,1786,184074,2561,218252,2623,287600,3376,19213,1004,89306,2104,132194,2450,46887,1443,416557,2959,13669,772,104353,1814,190539,2690,107996,2126
04000C2US25,25,Massachusetts -- In metropolitan statistical area -- not in principal city,1990045,4259,491056,3910,683085,4530,638210,5442,177694,2557,531500,4767,274899,3471,256601,3200,658682,4326,171979,2332,214271,2610,272432,3200,336990,4373,25924,1261,98558,2273,150914,2783,61594,1677,462873,3125,18254,923,113655,2390,214864,2826,116100,2110
04000C2US26,26,Michigan -- In metropolitan statistical area -- not in principal city,2205432,5437,612537,3965,802040,5339,641654,4882,149201,2197,596924,4202,310967,3416,285957,3764,782815,3888,248601,2756,258195,3286,276019,2881,340547,3147,30878,930,114217,1922,142672,2615,52780,1568,485146,2935,22091,885,143671,2384,222963,3042,96421,1618
04000C2US27,27,Minnesota -- In metropolitan statistical area -- not in principal city,1118273,2741,245034,2262,373962,3353,406246,3368,93031,1411,282484,2710,131559,2175,150925,2284,395149,2558,99816,1473,115545,1966,179788,2129,170232,2198,7898,552,46160,1292,81879,1717,34295,948,270408,1969,5761,534,61332,1346,144579,1934,58736,1091
04000C2US28,28,Mississippi -- In metropolitan statistical area -- not in principal city,369049,2295,98341,1620,139527,2539,110697,2283,20484,956,90017,2348,47341,1589,42676,1789,129249,2194,38492,1021,48260,1430,42497,1472,62816,1993,6463,622,22226,1216,27672,1277,6455,635,86967,1880,6045,654,26365,1278,40528,1604,14029,877
04000C2US29,29,Missouri -- In metropolitan statistical area -- not in principal city,1220729,3649,310173,2561,442822,3656,383707,3681,84027,1682,314998,3753,156504,2393,158494,3060,432999,3393,125309,1545,145193,2271,162497,2338,197613,2769,16148,854,63918,1584,88556,2103,28991,1043,275119,2743,12212,809,75217,1603,132654,2388,55036,1404
04000C2US30,30,Montana -- In metropolitan statistical area -- not in principal city,48883,673,12325,483,17479,713,16182,648,2897,293,11512,568,5510,367,6002,449,19970,630,5959,366,6377,530,7634,517,7005,533,553,158,2029,289,3277,344,1146,208,10396,538,303,88,3071,355,5271,451,1751,259
04000C2US31,31,Nebraska -- In metropolitan statistical area -- not in principal city,161529,928,30149,626,54011,993,63836,959,13533,565,35653,911,14913,631,20740,751,57422,997,13137,439,16441,678,27844,758,24873,909,1010,173,6829,538,12301,605,4733,348,43581,684,1089,223,10001,479,23691,630,8800,502
04000C2US32,32,Nevada -- In metropolitan statistical area -- not in principal city,407636,2347,98843,1781,161300,2260,115304,1879,32189,1159,103051,2333,46154,1564,56897,1638,134178,2066,40216,1160,47275,1260,46687,1308,65371,1616,6992,654,22805,1062,26800,1037,8774,622,105036,1517,5481,522,34323,1077,41817,1304,23415,883
04000C2US33,33,New Hampshire -- In metropolitan statistical area -- not in principal city,245464,1328,50873,1230,83149,1529,88221,1695,23221,768,54406,1429,25751,1055,28655,1077,91977,1559,21640,831,28437,849,41900,1373,43116,1387,2261,401,11998,710,19765,844,9092,546,55965,1041,1221,247,14059,735,26556,958,14129,754
04000C2US34,34,New Jersey -- In metropolitan statistical area -- not in principal city,2872920,7035,678146,4255,1052053,5420,885940,6207,256781,2546,724388,4975,366465,3710,357923,3919,896543,4719,248970,2830,311058,2931,336515,3912,508372,5014,36078,1102,169935,2669,223387,3767,78972,1848,743617,3688,26633,1134,213137,2938,326038,3276,177809,2021
04000C2US35,35,New Mexico -- In metropolitan statistical area -- not in principal city,213832,1492,66306,1388,82922,1534,52862,1206,11742,740,52415,1532,29100,1147,23315,935,77747,1768,28456,1037,27674,1046,21617,894,32760,1218,4778,404,12858,949,12279,670,2845,396,50910,1312,3972,484,19075,933,18966,901,8897,636
04000C2US36,36,New York -- In metropolitan statistical area -- not in principal city,3092563,7092,790215,4447,1074849,5547,947428,6191,280071,2873,789433,5077,422197,3940,367236,4291,1021050,4882,303778,2597,342828,3489,374444,3379,509889,4697,37553,1201,161377,2768,226294,3818,84665,1785,772191,4474,26687,1046,203408,2824,346690,3746,195406,2411
04000C2US37,37,North Carolina -- In metropolitan statistical area -- not in principal city,1759138,5163,482676,3367,657102,5301,522845,5426,96515,2083,430219,3816,225616,2733,204603,3423,646277,4651,204831,2374,220268,2863,221178,3412,297598,3910,30170,1116,103393,2316,130051,2436,33984,1427,385044,3401,22059,1191,128838,2516,171616,2803,62531,1707
04000C2US38,38,North Dakota -- In metropolitan statistical area -- not in principal city,48142,651,8439,426,15273,829,20820,822,3610,432,10188,709,3950,345,6238,614,18878,727,3946,323,4805,470,10127,646,7391,591,317,101,1833,322,3869,397,1372,310,11685,493,226,65,2397,294,6824,503,2238,313
04000C2US39,39,Ohio -- In metropolitan statistical area -- not in principal city,2606367,6670,699938,4297,947579,5810,790727,5995,168123,2416,713249,4957,365105,3756,348144,3716,937382,4599,274973,2744,314836,3142,347573,3193,404211,3663,34941,1248,130556,1946,177691,3011,61023,1855,551525,2896,24919,1104,154043,2627,265463,3276,107100,1915
04000C2US40,40,Oklahoma -- In metropolitan statistical area -- not in principal city,532259,2055,137100,1505,201733,2542,162802,1812,30624,878,130273,1747,67021,1193,63252,1378,191928,2097,55966,1134,67266,1489,68696,1390,86235,1535,7930,450,30130,907,37680,1062,10495,569,123823,1361,6183,409,41085,1099,56426,1152,20129,752
04000C2US41,41,Oregon -- In metropolitan statistical area -- not in principal city,711297,2456,208491,2398,251936,3187,204089,3109,46781,1449,172906,2428,97387,2129,75519,2034,266547,2686,91259,1840,86717,1694,88571,2135,108568,1990,11311,729,38586,1408,44350,1575,14321,764,163276,1777,8534,655,51114,1518,71168,1846,32460,1158
04000C2US42,42,Pennsylvania -- In metropolitan statistical area -- not in principal city,3336044,7257,894075,4802,1180574,6191,1018698,6429,242697,2657,907102,5334,473721,4437,433381,3995,1197850,4870,354787,2602,392608,3547,450455,3711,528321,4532,38741,1319,160024,2526,241407,3214,88149,1855,702771,3567,26826,1071,194561,2575,326836,3306,154548,2273
04000C2US44,44,Rhode Island -- In metropolitan statistical area -- not in principal city,315067,1820,87058,1479,114186,2174,91252,1671,22571,907,94983,1730,49540,1153,45443,1548,106909,1785,29710,947,35431,1360,41768,1317,50880,1632,4815,445,16023,997,21761,1073,8281,590,62295,1372,2993,405,17289,911,27723,1058,14290,791
04000C2US45,45,South Carolina -- In metropolitan statistical area -- not in principal city,1254495,4390,362114,3343,480468,4431,346042,3756,65871,1937,328801,3639,169087,2656,159714,3174,456435,3670,152264,1954,157903,2202,146268,2269,209068,3351,23562,1176,75927,2082,86188,2385,23391,1073,260191,2886,17201,988,86924,1881,113586,2292,42480,1585
04000C2US46,46,South Dakota -- In metropolitan statistical area -- not in principal city,63743,648,12980,554,20608,766,25401,813,4754,326,14297,686,6390,516,7907,487,25046,782,5862,397,7297,476,11887,605,8972,457,442,151,2250,295,4748,356,1532,199,15428,509,286,86,3154,357,8766,464,3222,278
04000C2US47,47,Tennessee -- In metropolitan statistical area -- not in principal city,1050795,3857,288051,2687,385817,4289,311587,3984,65340,1980,244922,3551,131634,2358,113288,2727,388825,3689,124741,2024,136740,2344,127344,2434,178596,2731,18235,826,60026,1592,78566,1803,21769,1187,238452,2464,13441,829,75763,1802,105677,2197,43571,1553
04000C2US48,48,Texas -- In metropolitan statistical area -- not in principal city,3967086,9263,776329,5077,1595299,8832,1289663,9525,305795,3480,797011,7110,345435,3990,451576,6006,1261219,7186,325085,3231,468458,4870,467676,5483,693644,6390,53864,1682,256359,4297,303333,4468,80088,1961,1215212,6202,51945,1843,418906,4961,518654,5728,225707,3033
04000C2US49,49,Utah -- In metropolitan statistical area -- not in principal city,612523,1888,103340,1563,224813,2410,212753,2727,71617,1675,101321,1889,44734,1066,56587,1595,182275,2114,47527,1281,57382,1437,77366,1783,96250,1926,5470,451,31999,1154,42283,1287,16498,795,232677,1978,5609,539,78845,1586,93104,2038,55119,1467
04000C2US50,50,Vermont -- In metropolitan statistical area -- not in principal city,61683,565,13795,553,20357,674,22773,794,4758,381,15158,713,7409,401,7749,581,24062,866,5357,482,6925,462,11780,682,9248,561,544,166,2578,307,4253,341,1873,266,13215,476,485,167,3105,272,6740,433,2885,292
04000C2US51,51,Virginia -- In metropolitan statistical area -- not in principal city,1812095,4539,377954,3168,673853,4560,608800,4969,151488,1964,412784,3653,184950,3054,227834,2763,615330,3659,156386,1916,211366,2423,247578,3374,316144,3952,22157,1084,100303,2012,146474,2685,47210,1277,467837,3584,14461,877,134350,2421,214748,3105,104278,1948
04000C2US53,53,Washington -- In metropolitan statistical area -- not in principal city,1387002,3944,335024,3141,517546,3960,436926,4023,97506,1848,306054,3897,153479,2460,152575,2864,499115,3718,146375,2047,166644,2653,186096,2453,229006,3297,20460,979,78900,1987,97151,2227,32495,1356,352827,2518,14710,830,119427,1953,153679,2357,65011,1474
04000C2US54,54,West Virginia -- In metropolitan statistical area -- not in principal city,349551,1882,119653,1483,129158,2005,86087,1948,14653,846,95979,1984,55423,1470,40556,1435,130694,1862,49651,1108,45039,1261,36004,1321,57339,1450,8312,618,21437,985,22352,1020,5238,532,65539,1431,6267,607,22126,888,27731,967,9415,673
04000C2US55,55,Wisconsin -- In metropolitan statistical area -- not in principal city,1023270,2424,246776,2214,342936,3557,357408,2757,76150,1499,262377,3009,127613,1956,134764,2321,391387,2610,106337,1418,117530,2029,167520,1909,150236,2223,7619,520,41322,1111,73013,1538,28282,1018,219270,2089,5207,451,49320,1303,116875,1677,47868,1244
04000C2US56,56,Wyoming -- In metropolitan statistical area -- not in principal city,21010,476,4808,423,8152,548,6997,422,1053,205,4462,507,2150,320,2312,344,8717,537,2394,283,2771,337,3552,322,3159,388,124,63,1363,236,1324,269,348,130,4672,339,140,83,1706,269,2121,249,705,163
04000C2US72,72,Puerto Rico -- In metropolitan statistical area -- not in principal city,811172,2711,403103,3362,257418,3055,130706,2566,19945,1140,194965,2593,144937,2442,50028,1456,261568,3106,156242,2473,75071,2017,30255,1500,166365,2481,57348,1570,63787,1726,40228,1511,5002,513,188274,2697,44576,1383,68532,1761,60223,1740,14943,1013
04000E0US01,01,Alabama -- In micropolitan statistical area,267086,1755,97723,1670,98521,1652,61040,1542,9802,594,77629,1746,48105,1427,29524,1116,96382,1593,36748,1017,34601,1098,25033,953,41603,1323,6928,490,16029,844,15155,851,3491,413,51472,1285,5942,533,18367,749,20852,921,6311,454
04000E0US02,02,Alaska -- In micropolitan statistical area,17543,260,3439,255,7052,371,5812,379,1240,168,4731,320,1875,194,2856,272,6335,366,1166,177,2347,281,2822,317,2532,244,213,82,773,149,1110,173,436,114,3945,256,185,69,1076,152,1880,204,804,134
04000E0US04,04,Arizona -- In micropolitan statistical area,82380,1033,31886,742,30577,1035,16810,773,3107,342,20582,863,13225,691,7357,569,29202,838,13688,539,9883,633,5631,429,11370,673,2280,242,4611,448,3780,419,699,168,21226,710,2693,253,8726,545,7399,506,2408,294
04000E0US05,05,Arkansas -- In micropolitan statistical area,231947,1721,82707,1352,83958,1739,55988,1726,9294,696,66255,1598,40370,1263,25885,1075,84760,1765,31733,783,29637,1153,23390,1186,35369,1478,5686,510,12738,812,13943,865,3002,375,45563,1112,4918,466,15698,912,18655,837,6292,554
04000E0US06,06,California -- In micropolitan statistical area,219964,1451,84027,1753,79410,1854,47736,1261,8791,535,66435,1601,41565,1303,24870,1161,82381,1620,32149,964,28881,1034,21351,959,31404,1153,5799,557,11963,793,10773,774,2869,384,39744,1174,4514,422,13696,868,15612,936,5922,389
04000E0US08,08,Colorado -- In micropolitan statistical area,144477,1543,35174,977,54623,1453,45544,1311,9136,631,39231,1307,17559,869,21672,1078,56071,1254,15169,707,17703,836,23199,981,20086,1064,1478,242,6175,592,9141,623,3292,371,29089,833,968,222,9073,536,13204,766,5844,543
04000E0US09,09,Connecticut -- In micropolitan statistical area,74605,786,19494,648,24811,824,24157,837,6143,460,19883,717,10347,588,9536,452,28652,905,7924,440,9187,557,11541,682,11139,565,851,167,2581,301,5459,489,2248,286,14931,596,372,106,3507,376,7157,437,3895,400
04000E0US12,12,Florida -- In micropolitan statistical area,127764,1507,46598,1138,46379,1378,29218,1151,5569,490,38323,1211,22636,896,15687,922,48006,1347,19322,808,15239,866,13445,788,17756,795,2718,329,6711,620,6492,549,1835,277,23679,917,1922,323,8742,708,9281,699,3734,386
04000E0US13,13,Georgia -- In micropolitan statistical area,357757,2118,117283,1705,134028,2378,90869,1907,15577,944,94946,1952,56591,1520,38355,1369,122726,1756,43625,1115,44771,1354,34330,1228,59619,1676,9696,737,23271,996,21458,1062,5194,524,80466,1571,7371,651,27631,1198,35081,1281,10383,772
04000E0US15,15,Hawaii -- In micropolitan statistical area,89617,1020,27440,757,30264,1104,24424,845,7489,647,22698,946,12754,643,9944,705,32757,1030,11181,636,10972,778,10604,689,13178,929,1946,329,4230,443,5256,582,1746,303,20984,933,1559,311,5118,472,8564,546,5743,558
04000E0US16,16,Idaho -- In micropolitan statistical area,148600,1244,39180,878,56143,1362,44035,1225,9242,513,35812,1173,18823,885,16989,921,54581,1141,16553,699,17913,942,20115,849,21290,934,2102,256,7749,636,8574,657,2865,348,36917,1006,1702,262,13492,714,15346,794,6377,482
04000E0US17,17,Illinois -- In micropolitan statistical area,353913,1719,112271,1447,125683,1740,97171,1406,18788,661,106786,1748,60334,1433,46452,1124,132757,1579,43177,908,44542,1151,45038,1027,48674,1115,5091,440,15779,801,21363,775,6441,450,65696,1229,3669,324,18910,775,30770,1005,12347,540
04000E0US18,18,Indiana -- In micropolitan statistical area,387972,1599,112085,1425,139337,1861,112424,1793,24126,879,103718,1843,56997,1438,46721,1482,141271,1901,44445,1054,47033,1284,49793,1390,58485,1465,6184,462,19970,1056,24070,1004,8261,505,84498,1318,4459,376,25613,1002,38561,1136,15865,702
04000E0US19,19,Iowa -- In micropolitan statistical area,224036,1166,63851,1059,80147,1131,67540,971,12498,555,68217,1153,35580,811,32637,916,83466,993,24085,681,27355,793,32026,811,29100,987,2400,285,9298,676,12937,642,4465,384,43253,955,1786,274,10857,607,22577,732,8033,438
04000E0US20,20,Kansas -- In micropolitan statistical area,210278,1231,52199,1018,79384,1578,65830,1660,12865,641,59291,1318,28959,921,30332,1103,75410,1312,19297,703,24718,877,31395,1198,29686,932,2109,277,10342,610,12561,756,4674,388,45891,865,1834,249,13992,683,21874,706,8191,584
04000E0US21,21,Kentucky -- In micropolitan statistical area,342670,1824,124557,1857,121101,1712,83103,1644,13909,772,98907,1909,60824,1620,38083,1409,122906,2169,47218,1343,42567,1405,33121,1305,55706,1588,9440,570,19871,922,21459,1030,4936,417,65151,1475,7075,527,20580,923,28523,943,8973,583
