GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
04000C2US08,08,Colorado -- In metropolitan statistical area -- not in principal city,2505263,428,2209816,4584,50471,1915,17682,1285,78630,1872,3515,516,64721,2855,80428,2811,12634,1104,67794,2401
04000C2US09,09,Connecticut -- In metropolitan statistical area -- not in principal city,2372402,275,1988804,4129,148654,2439,4785,664,100127,1969,567,170,63055,2826,66410,2509,11790,1545,54620,2433
04000C2US10,10,Delaware -- In metropolitan statistical area -- not in principal city,835347,100,610899,1960,149013,1611,3160,454,34443,800,399,251,15133,1620,22300,1263,1882,373,20418,1283
04000C2US12,12,Florida -- In metropolitan statistical area -- not in principal city,14204641,3708,11005891,14360,2031211,9586,38533,2064,380036,3814,8762,955,387047,9832,353161,7562,65143,3105,288018,6415
04000C2US13,13,Georgia -- In metropolitan statistical area -- not in principal city,6460605,516,3898705,7478,1880343,5496,18793,1644,301730,2598,2984,737,200295,7128,157755,4930,22725,1985,135030,4756
04000C2US15,15,Hawaii -- In metropolitan statistical area -- not in principal city,742528,1688,193655,1887,17880,990,1215,256,256340,3316,75377,2031,7569,859,190492,3689,5517,728,184975,3694
04000C2US16,16,Idaho -- In metropolitan statistical area -- not in principal city,689117,177,626364,2757,3165,716,8486,679,7221,798,1211,329,24165,2241,18505,1528,2937,685,15568,1398
04000C2US17,17,Illinois -- In metropolitan statistical area -- not in principal city,7142767,1366,5488316,9818,737712,4861,14537,1282,342460,3528,2326,310,392149,8537,165267,3971,34199,2074,131068,3451
04000C2US18,18,Indiana -- In metropolitan statistical area -- not in principal city,2966004,1597,2639811,3714,142991,2522,5942,627,49355,1409,810,224,66555,2978,60540,2735,9877,985,50663,2411
04000C2US19,19,Iowa -- In metropolitan statistical area -- not in principal city,878199,185,826041,2115,15488,1363,1802,360,14732,1163,484,210,4892,788,14760,1193,1166,364,13594,1125
04000C2US20,20,Kansas -- In metropolitan statistical area -- not in principal city,961399,320,862384,1912,35089,1271,6328,628,20113,1223,462,176,7798,990,29225,1309,2240,511,26985,1265
04000C2US21,21,Kentucky -- In metropolitan statistical area -- not in principal city,1477019,628,1323819,2251,84170,1565,3055,404,18061,1011,806,236,14682,1222,32426,1685,1755,327,30671,1660
04000C2US22,22,Louisiana -- In metropolitan statistical area -- not in principal city,2508511,2085,1768648,4332,603326,3741,15329,1004,39919,1454,558,185,32905,2697,47826,2437,4477,653,43349,2331
04000C2US23,23,Maine -- In metropolitan statistical area -- not in principal city,601842,56,574317,960,5100,614,2808,397,6620,553,76,44,1055,284,11866,850,310,143,11556,833
04000C2US24,24,Maryland -- In metropolitan statistical area -- not in principal city,4598664,3516,2701735,4997,1251963,3696,12389,890,293314,2345,2309,284,191615,4980,145339,3621,16921,1911,128418,2965
04000C2US25,25,Massachusetts -- In metropolitan statistical area -- not in principal city,5260642,113,4374186,5539,243317,3498,8467,1015,300211,2706,1648,260,188933,5304,143880,4357,22748,1655,121132,3642
04000C2US26,26,Michigan -- In metropolitan statistical area -- not in principal city,5640744,378,4816715,4846,439779,4458,18149,1161,164817,2587,1568,298,53361,2500,146355,3493,13141,1036,133214,3407
04000C2US27,27,Minnesota -- In metropolitan statistical area -- not in principal city,2936801,138,2529298,3572,141912,2978,16588,841,126851,1846,1056,278,42677,2355,78419,2864,6542,851,71877,2673
04000C2US28,28,Mississippi -- In metropolitan statistical area -- not in principal city,1015740,207,687350,2305,283856,2221,2035,496,14912,875,158,130,12075,1123,15354,1362,1532,339,13822,1313
04000C2US29,29,Missouri -- In metropolitan statistical area -- not in principal city,3171978,258,2668545,3480,318554,2134,11886,853,63686,1650,3646,489,29397,1946,76264,2752,5316,962,70948,2402
04000C2US30,30,Montana -- In metropolitan statistical area -- not in principal city,124519,123,115412,947,800,231,3745,697,668,203,57,46,597,181,3240,466,268,150,2972,470
04000C2US31,31,Nebraska -- In metropolitan statistical area -- not in principal city,434628,96,393677,1514,12453,805,1841,278,8170,573,336,99,7819,1111,10332,797,787,249,9545,787
04000C2US32,32,Nevada -- In metropolitan statistical area -- not in principal city,1183809,3162,725564,5491,127586,3109,10921,975,123407,2364,8162,874,127967,4209,60202,2959,9678,1150,50524,2381
04000C2US33,33,New Hampshire -- In metropolitan statistical area -- not in principal city,637159,55,603980,1091,4907,576,584,254,13302,646,91,96,3109,661,11186,820,966,384,10220,731
04000C2US34,34,New Jersey -- In metropolitan statistical area -- not in principal city,7988350,1374,5692819,8585,884055,5220,13837,1244,753669,3076,2667,456,439528,8686,201775,4355,42863,2174,158912,3806
04000C2US35,35,New Mexico -- In metropolitan statistical area -- not in principal city,608064,135,454150,3979,6938,589,69986,1660,5960,632,284,108,53656,3360,17090,1288,5240,605,11850,1183
04000C2US36,36,New York -- In metropolitan statistical area -- not in principal city,8562133,583,6935343,8099,641575,4483,25288,1350,373099,2967,2475,412,366255,8156,218098,6070,50442,2478,167656,5482
04000C2US37,37,North Carolina -- In metropolitan statistical area -- not in principal city,4641318,553,3650791,5975,620206,4980,24328,1174,106857,2428,2387,438,125816,4726,110933,3349,12130,1065,98803,3131
04000C2US38,38,North Dakota -- In metropolitan statistical area -- not in principal city,124552,102,112594,676,1568,378,6350,390,887,344,42,50,795,300,2316,443,112,61,2204,433
04000C2US39,39,Ohio -- In metropolitan statistical area -- not in principal city,6627652,416,5749774,5277,522500,4618,10390,886,147579,2155,1835,245,42389,2373,153185,3565,10760,1080,142425,3498
04000C2US40,40,Oklahoma -- In metropolitan statistical area -- not in principal city,1437582,247,1118522,2572,67580,1721,96735,1785,24181,1237,1074,295,19334,1480,110156,2634,4194,652,105962,2539
04000C2US41,41,Oregon -- In metropolitan statistical area -- not in principal city,1879945,667,1630874,4708,24375,1574,16185,1399,66824,1771,4907,708,57540,3559,79240,3020,6855,912,72385,2900
04000C2US42,42,Pennsylvania -- In metropolitan statistical area -- not in principal city,8489340,151,7450253,4117,515853,3516,11398,1017,255575,2093,1824,291,84181,3256,170256,3353,19196,1366,151060,3307
04000C2US44,44,Rhode Island -- In metropolitan statistical area -- not in principal city,795411,96,685374,2214,39291,1869,2968,491,22091,1136,429,232,23523,2008,21735,1601,4785,767,16950,1360
04000C2US45,45,South Carolina -- In metropolitan statistical area -- not in principal city,3311600,532,2362539,3993,762091,3741,9805,751,51488,1624,1713,336,52052,2594,71912,2655,7487,980,64425,2546
04000C2US46,46,South Dakota -- In metropolitan statistical area -- not in principal city,165962,80,155528,711,1386,233,3110,551,879,153,119,51,810,222,4130,481,237,106,3893,483
04000C2US47,47,Tennessee -- In metropolitan statistical area -- not in principal city,2799928,312,2455812,3844,219861,3544,6830,612,44041,1622,1355,421,21864,1916,50165,2307,3384,626,46781,2111
04000C2US48,48,Texas -- In metropolitan statistical area -- not in principal city,12027718,3133,9154867,14133,1293249,8401,56307,2761,597745,4706,10639,902,591294,10786,323617,7641,67662,3689,255955,5694
04000C2US49,49,Utah -- In metropolitan statistical area -- not in principal city,2024447,124,1771728,3647,22955,1028,12110,1151,45385,1325,18644,1154,97336,3239,56289,2246,11128,1136,45161,2079
04000C2US50,50,Vermont -- In metropolitan statistical area -- not in principal city,155525,36,146396,614,1628,269,555,202,2994,517,62,57,647,244,3243,450,134,61,3109,433
04000C2US51,51,Virginia -- In metropolitan statistical area -- not in principal city,5089657,1122,3563656,5322,783043,2969,13137,884,402888,2321,3373,315,140942,5150,182618,4301,20131,1475,162487,4063
04000C2US53,53,Washington -- In metropolitan statistical area -- not in principal city,3807406,908,3005252,6386,116617,3060,48981,1822,268652,3194,24090,1214,140632,5280,203182,3735,19143,1646,184039,3553
04000C2US54,54,West Virginia -- In metropolitan statistical area -- not in principal city,882342,189,827323,1578,27642,1210,1558,349,6906,618,188,106,4312,796,14413,900,1028,283,13385,891
04000C2US55,55,Wisconsin -- In metropolitan statistical area -- not in principal city,2567958,284,2364194,3461,59159,1689,13035,806,56322,1775,558,129,27374,2071,47316,1595,4932,804,42384,1483
04000C2US56,56,Wyoming -- In metropolitan statistical area -- not in principal city,55897,71,51634,679,559,236,437,217,411,176,51,49,1552,494,1253,298,159,104,1094,306
04000C2US72,72,Puerto Rico -- In metropolitan statistical area -- not in principal city,2401241,3846,1661111,9465,212655,5118,4579,787,4373,771,87,56,359983,7021,158453,5269,10801,999,147652,5223
04000E0US01,01,Alabama -- In micropolitan statistical area,704785,*****,522953,1683,144454,825,5567,558,4866,369,868,563,12569,1608,13508,1011,1097,344,12411,930
04000E0US02,02,Alaska -- In micropolitan statistical area,46179,*****,31594,255,418,65,5553,377,3484,235,316,71,515,295,4299,480,202,157,4097,424
04000E0US04,04,Arizona -- In micropolitan statistical area,245105,*****,162596,1362,2175,237,61252,581,1804,142,180,48,10679,1318,6419,699,946,244,5473,635
04000E0US05,05,Arkansas -- In micropolitan statistical area,601159,*****,472520,1154,100443,767,2496,324,3580,302,225,164,11046,1168,10849,711,699,207,10150,699
04000E0US06,06,California -- In micropolitan statistical area,561978,*****,470821,1859,8899,448,19438,1120,10266,508,1158,215,26651,1877,24745,1455,2707,437,22038,1312
04000E0US08,08,Colorado -- In micropolitan statistical area,388541,*****,350468,1933,5283,562,5567,521,2979,279,441,179,15057,1876,8746,1069,1874,587,6872,867
04000E0US09,09,Connecticut -- In micropolitan statistical area,184454,*****,171607,584,3560,388,330,136,3546,202,6,9,2463,464,2942,473,601,364,2341,299
04000E0US12,12,Florida -- In micropolitan statistical area,359957,*****,295885,1485,44139,581,1805,427,2937,241,224,141,8038,1339,6929,1047,706,247,6223,974
04000E0US13,13,Georgia -- In micropolitan statistical area,989672,154,677739,2129,251936,1168,2486,655,11138,530,468,199,28234,2305,17671,1375,2358,533,15313,1333
04000E0US15,15,Hawaii -- In micropolitan statistical area,267418,*****,89793,947,1703,219,1086,245,68380,1969,32351,1315,2724,600,71381,2135,1424,362,69957,2101
04000E0US16,16,Idaho -- In micropolitan statistical area,413870,114,379975,1466,2356,248,5531,505,5272,396,473,176,11273,1353,8990,771,1020,273,7970,656
04000E0US17,17,Illinois -- In micropolitan statistical area,878447,*****,810883,882,34963,798,1723,330,6716,286,433,170,8617,888,15112,810,1474,240,13638,761
04000E0US18,18,Indiana -- In micropolitan statistical area,1006401,*****,944896,1306,19480,634,2414,368,7422,319,222,106,16475,1258,15492,912,2207,485,13285,780
04000E0US19,19,Iowa -- In micropolitan statistical area,548110,*****,504715,1009,12736,789,1228,200,7844,546,649,225,10356,996,10582,769,850,206,9732,748
04000E0US20,20,Kansas -- In micropolitan statistical area,548031,*****,475927,1572,19633,646,4661,463,8560,368,556,137,19827,1425,18867,1119,2201,507,16666,910
04000E0US21,21,Kentucky -- In micropolitan statistical area,879387,*****,810521,779,38776,844,2307,380,5703,423,257,121,4708,657,17115,914,1902,378,15213,898
04000E0US22,22,Louisiana -- In micropolitan statistical area,435604,*****,276680,551,138205,687,2715,301,3592,238,278,45,4673,596,9461,752,865,264,8596,709
04000E0US23,23,Maine -- In micropolitan statistical area,121289,*****,116339,180,1088,195,768,171,1059,174,59,50,239,151,1737,339,99,67,1638,321
04000E0US24,24,Maryland -- In micropolitan statistical area,69847,*****,52482,332,13243,374,59,42,859,100,31,46,932,342,2241,403,195,145,2046,391
04000E0US25,25,Massachusetts -- In micropolitan statistical area,88201,*****,81580,317,1695,252,409,68,1186,158,63,82,692,216,2576,352,276,111,2300,343
04000E0US26,26,Michigan -- In micropolitan statistical area,1133056,*****,1053319,890,22259,615,14439,702,7650,372,402,118,7038,703,27949,1071,2850,401,25099,986
04000E0US27,27,Minnesota -- In micropolitan statistical area,724839,*****,659654,832,13440,447,17422,445,9728,397,163,64,11428,927,13004,777,1186,298,11818,747
04000E0US28,28,Mississippi -- In micropolitan statistical area,971721,*****,546277,951,400002,958,1851,325,7452,632,151,80,6295,791,9693,961,825,238,8868,899
04000E0US29,29,Missouri -- In micropolitan statistical area,716743,*****,646752,914,32366,702,3674,378,7510,400,847,166,7509,778,18085,963,1504,410,16581,895
04000E0US30,30,Montana -- In micropolitan statistical area,309309,*****,292194,549,988,167,4666,572,2508,244,108,58,1791,537,7054,629,370,125,6684,620
04000E0US31,31,Nebraska -- In micropolitan statistical area,327642,94,307268,985,4220,281,2066,309,2544,238,192,97,5885,853,5467,527,812,253,4655,425
04000E0US32,32,Nevada -- In micropolitan statistical area,238446,168,205665,1192,3398,246,7755,397,3164,355,593,153,10683,1013,7188,610,769,236,6419,582
04000E0US33,33,New Hampshire -- In micropolitan statistical area,448922,*****,425668,461,4777,456,1210,264,7649,403,142,62,1252,308,8224,575,624,155,7600,528
04000E0US35,35,New Mexico -- In micropolitan statistical area,617072,*****,436105,2727,12608,567,84178,963,5313,490,382,135,61250,2532,17236,1211,5484,725,11752,967
04000E0US36,36,New York -- In micropolitan statistical area,995374,*****,915479,723,28629,798,8593,399,9701,370,298,146,12627,705,20047,881,2298,315,17749,793
04000E0US37,37,North Carolina -- In micropolitan statistical area,1570477,*****,1086783,2322,327620,1343,69144,980,13312,565,877,228,38253,2028,34488,1954,4042,625,30446,1982
04000E0US38,38,North Dakota -- In micropolitan statistical area,178745,*****,160259,687,4557,410,3778,339,1831,227,111,63,2812,727,5397,579,533,256,4864,525
04000E0US39,39,Ohio -- In micropolitan statistical area,1912818,*****,1797323,1159,44807,1036,3706,489,11919,457,532,145,14085,1163,40446,1333,3571,505,36875,1277
04000E0US40,40,Oklahoma -- In micropolitan statistical area,739881,*****,541858,1192,27765,430,79418,1121,9505,376,656,136,22188,1235,58491,1528,2865,448,55626,1408
04000E0US41,41,Oregon -- In micropolitan statistical area,558682,*****,498134,1579,3707,467,11786,837,5535,437,1291,187,15157,1401,23072,934,2317,434,20755,852
04000E0US42,42,Pennsylvania -- In micropolitan statistical area,1099819,*****,1043707,673,26702,579,1634,246,6441,290,294,154,5722,583,15319,698,1665,274,13654,697
04000E0US45,45,South Carolina -- In micropolitan statistical area,442844,*****,275715,966,145906,951,1865,293,2908,191,62,54,7245,936,9143,972,1119,338,8024,956
04000E0US46,46,South Dakota -- In micropolitan statistical area,229129,86,209318,508,2622,321,6885,498,4650,170,109,64,1495,419,4050,512,182,126,3868,473
04000E0US47,47,Tennessee -- In micropolitan statistical area,867237,*****,789883,1182,41301,681,2564,449,4913,399,404,191,10544,1235,17628,987,1650,391,15978,925
04000E0US48,48,Texas -- In micropolitan statistical area,1662800,251,1402577,4009,139347,1202,11253,1156,15382,572,1396,253,59916,3288,32929,1730,6363,973,26566,1321
04000E0US49,49,Utah -- In micropolitan statistical area,174396,*****,161009,635,897,195,4348,259,1614,242,116,62,2991,600,3421,518,486,187,2935,478
04000E0US50,50,Vermont -- In micropolitan statistical area,245010,*****,235794,195,1975,162,690,149,1731,135,104,84,674,154,4042,263,57,28,3985,261
04000E0US51,51,Virginia -- In micropolitan statistical area,270545,*****,205097,587,55119,630,324,107,1548,189,76,55,3440,484,4941,596,374,174,4567,619
04000E0US53,53,Washington -- In micropolitan statistical area,566998,*****,473925,1880,7853,519,12373,740,13689,570,1041,197,34866,1799,23251,1166,3346,757,19905,865
04000E0US54,54,West Virginia -- In micropolitan statistical area,302103,*****,286515,251,8493,318,501,157,1716,205,63,44,464,214,4351,390,155,108,4196,405
04000E0US55,55,Wisconsin -- In micropolitan statistical area,776858,*****,728290,829,7568,458,10324,449,10037,377,211,95,7074,812,13354,772,1755,376,11599,688
04000E0US56,56,Wyoming -- In micropolitan statistical area,244586,*****,218967,920,1753,355,10427,607,2434,311,237,227,4226,821,6542,602,677,276,5865,524
04000E0US72,72,Puerto Rico -- In micropolitan statistical area,125332,*****,82637,2010,22915,1604,153,127,133,131,0,32,18072,1620,1422,549,184,91,1238,530
04000E1US01,01,Alabama -- In micropolitan statistical area -- in principal city,219791,102,138829,1811,68675,1493,1057,301,2725,445,687,555,3814,935,4004,715,401,251,3603,669
04000E1US02,02,Alaska -- In micropolitan statistical area -- in principal city,40629,53,27289,273,392,66,4921,395,3368,223,316,71,498,293,3845,477,202,157,3643,420
04000E1US04,04,Arizona -- In micropolitan statistical area -- in principal city,56093,50,49922,948,479,179,1225,392,546,158,0,29,3110,820,811,286,349,174,462,186
04000E1US05,05,Arkansas -- In micropolitan statistical area -- in principal city,229626,282,154199,1524,63382,1431,900,214,1956,290,67,69,4480,779,4642,566,336,155,4306,550
04000E1US06,06,California -- In micropolitan statistical area -- in principal city,157970,101,127728,1434,5070,468,3801,765,4056,542,401,131,9549,1305,7365,832,570,181,6795,797
04000E1US08,08,Colorado -- In micropolitan statistical area -- in principal city,123722,969,112202,1254,1540,424,1927,438,1057,240,157,140,3863,971,2976,602,693,275,2283,553
04000E1US09,09,Connecticut -- In micropolitan statistical area -- in principal city,35078,27,31260,594,1231,323,14,18,1232,366,0,25,527,228,814,216,89,64,725,206
04000E1US12,12,Florida -- In micropolitan statistical area -- in principal city,73315,58,52752,1190,16827,989,152,111,949,230,36,44,1284,461,1315,393,217,143,1098,367
04000E1US13,13,Georgia -- In micropolitan statistical area -- in principal city,318830,172,161185,2771,133388,2718,1009,606,4850,677,163,135,11620,1646,6615,911,1017,299,5598,846
04000E1US15,15,Hawaii -- In micropolitan statistical area -- in principal city,56208,1838,12385,1109,621,167,146,70,17581,1202,4810,637,334,151,20331,1441,253,157,20078,1448
04000E1US16,16,Idaho -- In micropolitan statistical area -- in principal city,151610,192,137896,901,1393,201,1540,361,3653,375,185,113,3282,744,3661,576,274,188,3387,514
04000E1US17,17,Illinois -- In micropolitan statistical area -- in principal city,329096,1160,285791,1347,26147,762,658,235,3803,341,297,165,4299,715,8101,672,613,191,7488,640
04000E1US18,18,Indiana -- In micropolitan statistical area -- in principal city,358662,1220,320804,1644,13915,718,878,247,4419,471,139,78,11106,1184,7401,717,1108,427,6293,625
04000E1US19,19,Iowa -- In micropolitan statistical area -- in principal city,296652,96,261831,1050,11104,803,792,190,6383,569,539,219,8746,950,7257,730,460,158,6797,723
04000E1US20,20,Kansas -- In micropolitan statistical area -- in principal city,350213,298,293350,1642,16074,702,2969,436,7657,405,439,112,16444,1357,13280,1100,1903,508,11377,888
04000E1US21,21,Kentucky -- In micropolitan statistical area -- in principal city,255591,111,214829,1161,26867,946,735,201,2891,395,80,73,2489,485,7700,621,626,212,7074,610
04000E1US22,22,Louisiana -- In micropolitan statistical area -- in principal city,120656,621,55984,1224,59504,1145,602,179,1101,228,36,107,1275,353,2154,440,191,97,1963,406
04000E1US23,23,Maine -- In micropolitan statistical area -- in principal city,35000,32,32567,309,559,212,308,140,584,165,33,40,55,61,894,288,55,44,839,274
04000E1US24,24,Maryland -- In micropolitan statistical area -- in principal city,29090,34,18878,445,8079,438,10,11,528,148,0,22,452,256,1143,329,149,136,994,319
04000E1US25,25,Massachusetts -- In micropolitan statistical area -- in principal city,19295,356,17491,433,701,266,7,13,193,86,0,19,312,129,591,186,125,74,466,177
04000E1US26,26,Michigan -- In micropolitan statistical area -- in principal city,235399,370,209608,1155,8427,810,3622,457,2695,304,120,58,2841,515,8086,637,785,177,7301,618
04000E1US27,27,Minnesota -- In micropolitan statistical area -- in principal city,304318,160,267613,1181,11324,412,3766,471,6715,540,77,46,8286,929,6537,660,771,253,5766,629
04000E1US28,28,Mississippi -- In micropolitan statistical area -- in principal city,364559,165,149410,2144,204792,2429,532,228,4499,664,32,28,1569,459,3725,637,285,127,3440,625
04000E1US29,29,Missouri -- In micropolitan statistical area -- in principal city,260865,814,220871,1301,21047,932,1152,272,5183,350,495,141,4327,720,7790,714,641,246,7149,672
04000E1US30,30,Montana -- In micropolitan statistical area -- in principal city,129114,205,121077,532,736,167,2177,358,1671,226,51,33,560,251,2842,476,98,61,2744,470
04000E1US31,31,Nebraska -- In micropolitan statistical area -- in principal city,193000,87,178725,971,3505,327,1516,284,1920,223,91,60,3964,756,3279,423,615,215,2664,346
04000E1US32,32,Nevada -- In micropolitan statistical area -- in principal city,102596,773,87845,1152,2293,286,1509,315,1776,322,346,142,5479,790,3348,514,442,190,2906,452
04000E1US33,33,New Hampshire -- In micropolitan statistical area -- in principal city,119003,82,109438,733,2566,485,352,166,3351,418,63,56,526,163,2707,462,311,146,2396,424
04000E1US35,35,New Mexico -- In micropolitan statistical area -- in principal city,309251,367,237837,2504,10002,561,14964,937,3939,444,218,111,31551,1953,10740,1060,3201,563,7539,885
04000E1US36,36,New York -- In micropolitan statistical area -- in principal city,245135,582,214345,1210,12370,792,1017,241,3355,395,69,35,6051,583,7928,619,1027,228,6901,563
04000E1US37,37,North Carolina -- In micropolitan statistical area -- in principal city,363450,511,213403,2195,121770,1754,5599,655,4033,598,238,165,11188,1228,7219,837,819,229,6400,860
04000E1US38,38,North Dakota -- In micropolitan statistical area -- in principal city,118741,60,104406,821,3652,491,2653,393,1473,233,78,63,2206,674,4273,536,423,256,3850,476
04000E1US39,39,Ohio -- In micropolitan statistical area -- in principal city,562099,812,501023,1665,27733,998,1395,307,6644,496,174,123,6896,885,18234,1120,1806,442,16428,1097
04000E1US40,40,Oklahoma -- In micropolitan statistical area -- in principal city,377094,119,269620,1578,20546,648,33590,1166,7414,553,437,115,15572,1037,29915,1363,1722,350,28193,1267
04000E1US41,41,Oregon -- In micropolitan statistical area -- in principal city,175654,96,153536,1366,2206,513,2708,443,2170,371,667,168,5696,899,8671,934,927,308,7744,919
04000E1US42,42,Pennsylvania -- In micropolitan statistical area -- in principal city,168749,141,156525,560,5968,472,231,97,1333,246,52,58,900,237,3740,407,330,125,3410,383
04000E1US45,45,South Carolina -- In micropolitan statistical area -- in principal city,85028,76,36314,1473,43415,1479,146,102,608,226,7,17,2253,694,2285,585,459,258,1826,507
04000E1US46,46,South Dakota -- In micropolitan statistical area -- in principal city,152651,143,136627,587,2023,286,5419,436,4319,206,56,46,1191,415,3016,447,166,123,2850,417
04000E1US47,47,Tennessee -- In micropolitan statistical area -- in principal city,246769,334,203040,1300,28043,1055,988,345,2243,361,244,183,5732,1096,6479,761,648,240,5831,735
04000E1US48,48,Texas -- In micropolitan statistical area -- in principal city,789189,973,632176,3597,85779,1972,5400,932,11053,870,1015,195,35437,2584,18329,1306,3603,668,14726,1145
04000E1US49,49,Utah -- In micropolitan statistical area -- in principal city,71587,380,65250,746,298,126,1252,297,772,211,55,43,2072,593,1888,338,300,162,1588,315
04000E1US50,50,Vermont -- In micropolitan statistical area -- in principal city,33331,362,31989,446,383,152,24,20,441,157,12,20,26,27,456,152,6,13,450,149
04000E1US51,51,Virginia -- In micropolitan statistical area -- in principal city,60562,31,29870,406,27888,472,76,56,445,121,28,32,694,289,1561,389,166,113,1395,386
04000E1US53,53,Washington -- In micropolitan statistical area -- in principal city,166404,135,132824,1681,3870,512,2749,521,8285,644,514,153,8412,1051,9750,960,1676,628,8074,699
04000E1US54,54,West Virginia -- In micropolitan statistical area -- in principal city,57716,231,50892,501,5001,409,160,87,346,130,18,27,102,83,1197,234,52,54,1145,239
04000E1US55,55,Wisconsin -- In micropolitan statistical area -- in principal city,230405,96,211649,1107,2943,375,1905,307,6085,541,95,82,2498,544,5230,618,631,248,4599,546
04000E1US56,56,Wyoming -- In micropolitan statistical area -- in principal city,139103,59,126041,985,1410,278,2049,337,1709,322,215,226,3142,783,4537,607,498,228,4039,530
04000E1US72,72,Puerto Rico -- In micropolitan statistical area -- in principal city,30626,1713,19421,1291,6068,957,0,29,0,29,0,29,4632,942,505,334,30,28,475,330
04000E2US01,01,Alabama -- In micropolitan statistical area -- not in principal city,484994,101,384124,2008,75779,1541,4510,544,2141,371,181,101,8755,1255,9504,821,696,239,8808,777
04000E2US02,02,Alaska -- In micropolitan statistical area -- not in principal city,5550,53,4305,122,26,26,632,94,116,74,0,12,17,15,454,89,0,12,454,89
04000E2US04,04,Arizona -- In micropolitan statistical area -- not in principal city,189012,50,112674,1264,1696,242,60027,622,1258,160,180,48,7569,1132,5608,675,597,175,5011,645
04000E2US05,05,Arkansas -- In micropolitan statistical area -- not in principal city,371533,282,318321,1534,37061,1240,1596,296,1624,332,158,150,6566,953,6207,524,363,146,5844,513
04000E2US06,06,California -- In micropolitan statistical area -- not in principal city,404008,101,343093,1795,3829,449,15637,961,6210,609,757,225,17102,1604,17380,1245,2137,421,15243,1129
04000E2US08,08,Colorado -- In micropolitan statistical area -- not in principal city,264819,969,238266,2006,3743,506,3640,520,1922,334,284,124,11194,1657,5770,874,1181,416,4589,760
04000E2US09,09,Connecticut -- In micropolitan statistical area -- not in principal city,149376,27,140347,792,2329,471,316,132,2314,392,6,9,1936,454,2128,474,512,365,1616,290
04000E2US12,12,Florida -- In micropolitan statistical area -- not in principal city,286642,58,243133,1505,27312,1080,1653,409,1988,253,188,131,6754,1226,5614,908,489,202,5125,836
04000E2US13,13,Georgia -- In micropolitan statistical area -- not in principal city,670842,239,516554,2845,118548,2623,1477,354,6288,662,305,161,16614,1870,11056,1090,1341,374,9715,1045
04000E2US15,15,Hawaii -- In micropolitan statistical area -- not in principal city,211210,1838,77408,1357,1082,193,940,240,50799,2292,27541,1450,2390,580,51050,2219,1171,317,49879,2187
04000E2US16,16,Idaho -- In micropolitan statistical area -- not in principal city,262260,222,242079,1148,963,237,3991,419,1619,232,288,132,7991,972,5329,531,746,249,4583,444
04000E2US17,17,Illinois -- In micropolitan statistical area -- not in principal city,549351,1161,525092,1486,8816,565,1065,209,2913,370,136,67,4318,633,7011,509,861,179,6150,437
04000E2US18,18,Indiana -- In micropolitan statistical area -- not in principal city,647739,1220,624092,1579,5565,537,1536,278,3003,432,83,62,5369,873,8091,649,1099,296,6992,588
04000E2US19,19,Iowa -- In micropolitan statistical area -- not in principal city,251458,96,242884,648,1632,241,436,86,1461,316,110,66,1610,385,3325,370,390,138,2935,356
04000E2US20,20,Kansas -- In micropolitan statistical area -- not in principal city,197818,298,182577,965,3559,445,1692,245,903,211,117,76,3383,595,5587,515,298,109,5289,478
04000E2US21,21,Kentucky -- In micropolitan statistical area -- not in principal city,623796,111,595692,1220,11909,886,1572,346,2812,443,177,98,2219,477,9415,749,1276,286,8139,716
04000E2US22,22,Louisiana -- In micropolitan statistical area -- not in principal city,314948,621,220696,1272,78701,1176,2113,319,2491,255,242,99,3398,544,7307,738,674,228,6633,708
04000E2US23,23,Maine -- In micropolitan statistical area -- not in principal city,86289,32,83772,317,529,144,460,126,475,180,26,31,184,132,843,199,44,51,799,191
04000E2US24,24,Maryland -- In micropolitan statistical area -- not in principal city,40757,34,33604,425,5164,398,49,40,331,126,31,46,480,265,1098,248,46,45,1052,253
04000E2US25,25,Massachusetts -- In micropolitan statistical area -- not in principal city,68906,356,64089,496,994,209,402,68,993,180,63,82,380,161,1985,347,151,84,1834,343
