GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39
04000C2US29,29,Missouri -- In metropolitan statistical area -- not in principal city,3136449,1063,2379872,9320,75.9,0.3,(X),(X),1987990,9687,63.4,0.3,798642,2328,515437,4819,64.5,0.6,1861849,2097,1313602,6412,70.6,0.3,475958,1565,158951,1976,33.4,0.4,(X),(X),439088,5454,14.0,0.2,798642,2328,63880,2629,8.0,0.3,1861849,2097,211671,3650,11.4,0.2,475958,1565,163537,2192,34.4,0.5,(X),(X),62397,2301,2.0,0.1,798642,2328,11843,928,1.5,0.1,1861849,2097,27310,1366,1.5,0.1,475958,1565,23244,1027,4.9,0.2,490849,8652,174621,4732,35.6,0.8,2623584,8861,2191478,10116,83.5,0.2,1075203,4857,981832,5554,91.3,0.2,234597,1724,158712,2199,67.7,0.9,564045,2459,420242,3720,74.5,0.6,254677,2564,192880,2352,75.7,0.7,352527,2520,267707,2776,75.9,0.6,389898,1515,320216,2463,82.1,0.6,437500,1981,364600,2464,83.3,0.4,427247,1701,356837,2226,83.5,0.5,280880,1263,174148,1998,62.0,0.7,195078,1017,124530,1445,63.8,0.7,(X),(X),1959747,8751,62.5,0.3,(X),(X),1727409,9238,55.1,0.3,(X),(X),212210,4421,6.8,0.1,(X),(X),20128,1469,0.6,0.1
04000C2US30,30,Montana -- In metropolitan statistical area -- not in principal city,122625,271,88332,1632,72.0,1.3,(X),(X),67232,1698,54.8,1.4,30361,871,16416,1059,54.1,2.9,71988,816,45815,1050,63.6,1.4,20276,556,5001,429,24.7,2.1,(X),(X),20280,1028,16.5,0.8,30361,871,2293,340,7.6,1.2,71988,816,9683,780,13.5,1.0,20276,556,8304,494,41.0,2.4,(X),(X),6428,609,5.2,0.5,30361,871,1909,282,6.3,0.9,71988,816,2844,339,4.0,0.5,20276,556,1675,317,8.3,1.6,19009,1165,7710,767,40.6,3.5,102878,1259,80494,1729,78.2,1.3,40195,875,35147,923,87.4,1.3,9000,572,5889,594,65.4,4.5,21361,742,13965,828,65.4,3.1,8317,671,5845,533,70.3,3.8,12941,634,9493,607,73.4,2.9,14467,610,11444,611,79.1,2.5,16620,674,13384,632,80.5,2.4,19643,518,15597,522,79.4,2.1,13319,481,7968,453,59.8,3.1,6957,444,4747,386,68.2,3.8,(X),(X),69407,1616,56.6,1.3,(X),(X),57085,1725,46.6,1.4,(X),(X),9032,869,7.4,0.7,(X),(X),3290,422,2.7,0.3
04000C2US31,31,Nebraska -- In metropolitan statistical area -- not in principal city,427660,528,357000,2432,83.5,0.6,(X),(X),281012,2572,65.7,0.6,123068,842,84314,1386,68.5,1.1,251081,1046,182046,1766,72.5,0.6,53511,628,14652,613,27.4,1.1,(X),(X),64949,1618,15.2,0.4,123068,842,10967,747,8.9,0.6,251081,1046,32161,1056,12.8,0.4,53511,628,21821,610,40.8,1.0,(X),(X),31707,1511,7.4,0.4,123068,842,9243,858,7.5,0.7,251081,1046,15779,938,6.3,0.4,53511,628,6685,433,12.5,0.8,43288,2373,17725,1130,40.9,2.1,381467,2366,337315,2634,88.4,0.5,164240,1443,153714,1557,93.6,0.4,38654,630,30344,807,78.5,1.6,84414,933,70469,1239,83.5,1.1,32649,745,26796,825,82.1,1.7,50847,747,42889,973,84.3,1.3,57157,793,50370,735,88.1,1.3,58624,558,52596,632,89.7,0.7,51804,578,46515,635,89.8,0.8,32601,524,22123,592,67.9,1.5,20910,437,14898,506,71.2,1.8,(X),(X),296530,2207,69.3,0.5,(X),(X),246876,2369,57.7,0.5,(X),(X),32609,1344,7.6,0.3,(X),(X),17045,1296,4.0,0.3
04000C2US32,32,Nevada -- In metropolitan statistical area -- not in principal city,1170169,3263,758359,6030,64.8,0.5,(X),(X),635419,6075,54.3,0.5,301439,2691,161263,2923,53.5,0.9,715433,3028,430082,4276,60.1,0.5,153297,1844,44074,1501,28.8,1.0,(X),(X),121184,2800,10.4,0.2,301439,2691,20997,1509,7.0,0.5,715433,3028,66148,1765,9.2,0.2,153297,1844,34039,1280,22.2,0.8,(X),(X),46035,2049,3.9,0.2,301439,2691,9431,832,3.1,0.3,715433,3028,22008,1264,3.1,0.2,153297,1844,14596,764,9.5,0.5,251814,5145,75295,3437,29.9,1.2,914103,6005,681413,6049,74.5,0.5,374626,3267,309645,2984,82.7,0.5,94503,1843,54154,1625,57.3,1.4,206936,2192,129725,2749,62.7,1.1,105085,2209,68903,1958,65.6,1.3,154485,2483,100058,2440,64.8,1.2,161806,2109,111881,1962,69.1,1.0,157921,2087,116333,1819,73.7,0.9,136136,1676,98087,1742,72.1,0.9,99430,1483,51255,1400,51.5,1.1,53867,1175,27963,938,51.9,1.3,(X),(X),624717,6189,53.4,0.5,(X),(X),544969,5667,46.6,0.5,(X),(X),62989,2418,5.4,0.2,(X),(X),16759,1326,1.4,0.1
04000C2US33,33,New Hampshire -- In metropolitan statistical area -- not in principal city,631640,412,521632,3149,82.6,0.5,(X),(X),446476,3771,70.7,0.6,142780,779,105830,1631,74.1,1.0,394845,886,301055,2598,76.2,0.6,94015,667,39591,1070,42.1,1.1,(X),(X),81764,2607,12.9,0.4,142780,779,8841,777,6.2,0.5,394845,886,40152,1768,10.2,0.4,94015,667,32771,1119,34.9,1.2,(X),(X),16838,1290,2.7,0.2,142780,779,2491,515,1.7,0.4,394845,886,6584,789,1.7,0.2,94015,667,7763,549,8.3,0.6,54056,2341,23578,1234,43.6,1.7,566720,2441,488192,3520,86.1,0.5,233536,1936,216191,2154,92.6,0.5,37643,736,28532,752,75.8,1.8,105137,941,86520,1369,82.3,1.0,56200,969,47195,1042,84.0,1.3,61721,779,49229,1000,79.8,1.4,76759,771,67053,1007,87.4,0.9,104340,778,91070,1016,87.3,0.7,95825,784,83421,923,87.1,0.9,58488,567,41602,834,71.1,1.4,35527,529,27010,745,76.0,1.9,(X),(X),430531,3215,68.2,0.5,(X),(X),388222,3746,61.5,0.6,(X),(X),37275,1926,5.9,0.3,(X),(X),5034,732,0.8,0.1
04000C2US34,34,New Jersey -- In metropolitan statistical area -- not in principal city,7902624,1710,5888546,18335,74.5,0.2,(X),(X),5114860,18256,64.7,0.2,1848330,2805,1222245,7017,66.1,0.4,4833515,2637,3391638,12048,70.2,0.2,1220779,1884,500977,3856,41.0,0.3,(X),(X),940646,9227,11.9,0.1,1848330,2805,124264,3573,6.7,0.2,4833515,2637,451596,5849,9.3,0.1,1220779,1884,364786,3478,29.9,0.3,(X),(X),77236,2039,1.0,0.1,1848330,2805,15639,877,0.8,0.1,4833515,2637,30835,1189,0.6,0.1,1220779,1884,30762,1202,2.5,0.1,1046040,11682,302908,5830,29.0,0.5,6796208,11693,5538763,19654,81.5,0.2,2686965,7908,2352959,9391,87.6,0.2,539755,2893,373373,3679,69.2,0.5,1308575,3149,963028,5447,73.6,0.4,680561,2933,514294,3301,75.6,0.4,866312,2900,618176,4215,71.4,0.4,1017871,1834,789755,4749,77.6,0.5,1192782,1943,969432,3948,81.3,0.3,1075989,1680,879487,3661,81.7,0.3,689944,1370,448589,3259,65.0,0.4,530835,1445,332412,2381,62.6,0.4,(X),(X),4869995,15093,61.6,0.2,(X),(X),4411533,14965,55.8,0.2,(X),(X),433395,6417,5.5,0.1,(X),(X),25067,1369,0.3,0.1
04000C2US35,35,New Mexico -- In metropolitan statistical area -- not in principal city,598487,907,319441,4734,53.4,0.8,(X),(X),258629,4918,43.2,0.8,153884,1373,55910,2318,36.3,1.5,347225,1513,171869,3173,49.5,0.9,97378,1065,30850,1190,31.7,1.2,(X),(X),58891,2386,9.8,0.4,153884,1373,6254,783,4.1,0.5,347225,1513,30950,1619,8.9,0.5,97378,1065,21687,1189,22.3,1.1,(X),(X),21807,1216,3.6,0.2,153884,1373,4356,673,2.8,0.4,347225,1513,10120,767,2.9,0.2,97378,1065,7331,568,7.5,0.6,172326,4554,28307,1612,16.4,0.9,421955,4787,288550,4889,68.4,0.8,164763,2489,124507,2626,75.6,0.8,42516,1019,14959,796,35.2,1.8,111368,1468,49418,2018,44.4,1.8,52715,1388,25716,1369,48.8,2.2,60942,1298,29464,1159,48.3,1.7,67636,1215,38501,1357,56.9,1.7,78973,1413,50961,1322,64.5,1.2,86959,1092,58817,1258,67.6,1.2,61990,898,32869,1036,53.0,1.5,35388,839,18736,759,52.9,1.7,(X),(X),239613,4433,40.0,0.7,(X),(X),204837,4691,34.2,0.8,(X),(X),27277,1579,4.6,0.3,(X),(X),7499,876,1.3,0.1
04000C2US36,36,New York -- In metropolitan statistical area -- not in principal city,8451629,1664,6510420,18865,77.0,0.2,(X),(X),5614759,20689,66.4,0.2,1971078,2816,1314368,8260,66.7,0.4,5098108,3117,3653023,12731,71.7,0.3,1382443,1994,647368,3792,46.8,0.3,(X),(X),1123974,8186,13.3,0.1,1971078,2816,187481,4418,9.5,0.2,5098108,3117,515456,5364,10.1,0.1,1382443,1994,421037,4123,30.5,0.3,(X),(X),95481,2554,1.1,0.1,1971078,2816,19669,1113,1.0,0.1,5098108,3117,42141,1520,0.8,0.1,1382443,1994,33671,1191,2.4,0.1,1095145,13566,379305,5839,34.6,0.4,7234408,13953,6036149,21268,83.4,0.2,2783795,7519,2496067,8134,89.7,0.2,558647,2575,391806,3345,70.1,0.5,1412431,3283,1089000,5795,77.1,0.4,774621,3498,600986,4012,77.6,0.4,856561,3032,606152,4164,70.8,0.4,1000652,2190,790407,4650,79.0,0.4,1275621,2300,1064250,4159,83.4,0.3,1190653,2106,1005048,4125,84.4,0.3,784165,1427,548777,3128,70.0,0.4,598278,1664,413994,2630,69.2,0.4,(X),(X),5166053,17062,61.1,0.2,(X),(X),4658227,18648,55.1,0.2,(X),(X),476692,7110,5.6,0.1,(X),(X),31134,1900,0.4,0.1
04000C2US37,37,North Carolina -- In metropolitan statistical area -- not in principal city,4569939,1728,3177501,15372,69.5,0.3,(X),(X),2459668,14273,53.8,0.3,1141269,3262,571111,5959,50.0,0.5,2717862,3676,1662735,9978,61.2,0.4,710808,2082,225822,2363,31.8,0.3,(X),(X),704897,7707,15.4,0.2,1141269,3262,94892,2897,8.3,0.3,2717862,3676,350157,5366,12.9,0.2,710808,2082,259848,3357,36.6,0.5,(X),(X),209713,4679,4.6,0.1,1141269,3262,56595,2153,5.0,0.2,2717862,3676,96271,2710,3.5,0.1,710808,2082,56847,1784,8.0,0.2,918415,13140,270257,5647,29.4,0.6,3627153,13096,2894237,16815,79.8,0.3,1462280,6939,1278476,8248,87.4,0.3,331173,2865,186734,3283,56.4,1.0,810096,3846,515798,5370,63.7,0.6,352851,3394,235783,3631,66.8,0.7,466182,3611,309882,4098,66.5,0.7,602204,2615,452829,3750,75.2,0.5,677910,2598,535859,3846,79.0,0.5,618715,2814,485813,3622,78.5,0.4,440984,2248,277932,2648,63.0,0.5,269824,1677,176871,1976,65.6,0.5,(X),(X),2502314,14404,54.8,0.3,(X),(X),2062820,13707,45.1,0.3,(X),(X),343657,6178,7.5,0.1,(X),(X),95837,3352,2.1,0.1
04000C2US38,38,North Dakota -- In metropolitan statistical area -- not in principal city,122234,349,103930,1410,85.0,1.1,(X),(X),83168,1561,68.0,1.2,33596,793,22873,944,68.1,2.3,74376,793,55779,1167,75.0,1.3,14262,488,4516,430,31.7,3.0,(X),(X),22751,1180,18.6,1.0,33596,793,4398,586,13.1,1.7,74376,793,11070,817,14.9,1.1,14262,488,7283,549,51.1,3.1,(X),(X),4949,539,4.0,0.4,33596,793,1472,206,4.4,0.6,74376,793,2529,345,3.4,0.5,14262,488,948,232,6.6,1.6,13512,1091,5593,655,41.4,3.7,107465,1238,97322,1577,90.6,0.9,49707,1174,46800,1339,94.2,0.9,11416,622,9217,610,80.7,3.1,22180,887,18175,921,81.9,2.4,9686,652,8151,691,84.2,3.1,15646,716,13663,706,87.3,1.9,16709,659,14785,699,88.5,1.9,16454,677,14625,644,88.9,2.1,15881,685,14356,667,90.4,1.3,9074,411,6817,444,75.1,3.0,5188,378,4141,409,79.8,3.4,(X),(X),85010,1635,69.5,1.3,(X),(X),71570,1745,58.6,1.4,(X),(X),11371,926,9.3,0.8,(X),(X),2069,311,1.7,0.3
04000C2US39,39,Ohio -- In metropolitan statistical area -- not in principal city,6541547,1431,4938536,16556,75.5,0.3,(X),(X),4264746,16373,65.2,0.3,1582797,3837,1060631,7409,67.0,0.5,3889328,3831,2775988,10720,71.4,0.3,1069422,2290,428127,3562,40.0,0.3,(X),(X),793595,7537,12.1,0.1,1582797,3837,92347,2782,5.8,0.2,3889328,3831,355643,5226,9.1,0.1,1069422,2290,345605,3247,32.3,0.3,(X),(X),115723,2521,1.8,0.1,1582797,3837,23440,1328,1.5,0.1,3889328,3831,52857,1518,1.4,0.1,1069422,2290,39426,1118,3.7,0.1,1010550,12341,320758,6347,31.7,0.5,5467415,12158,4570116,17612,83.6,0.2,2184054,6838,1978853,8325,90.6,0.2,450618,2859,305488,3693,67.8,0.7,1132179,3764,847165,5083,74.8,0.4,549571,3186,416236,3527,75.7,0.5,682624,3441,493215,4369,72.3,0.5,797851,2519,637362,3968,79.9,0.5,928530,2578,771781,3593,83.1,0.3,930752,2717,767772,3381,82.5,0.3,620135,1692,398791,2661,64.3,0.4,449287,1991,300726,2575,66.9,0.5,(X),(X),3985084,14643,60.9,0.2,(X),(X),3618309,15052,55.3,0.2,(X),(X),327857,5612,5.0,0.1,(X),(X),38918,1845,0.6,0.1
04000C2US40,40,Oklahoma -- In metropolitan statistical area -- not in principal city,1418925,1031,989541,5233,69.7,0.4,(X),(X),795071,5197,56.0,0.4,373939,1949,194296,2871,52.0,0.7,841365,2071,532154,3240,63.2,0.4,203621,1282,68621,1393,33.7,0.6,(X),(X),195605,3147,13.8,0.2,373939,1949,31326,1153,8.4,0.3,841365,2071,95288,1934,11.3,0.2,203621,1282,68991,1372,33.9,0.7,(X),(X),56877,2004,4.0,0.1,373939,1949,11825,863,3.2,0.2,841365,2071,25967,1256,3.1,0.1,203621,1282,19085,894,9.4,0.4,273419,4908,93156,2422,34.1,0.7,1128951,5060,885371,5566,78.4,0.3,470886,2526,407457,2450,86.5,0.3,112097,1393,63118,1441,56.3,1.0,261842,1809,167337,2399,63.9,0.8,132763,1866,93767,1683,70.6,0.9,168614,1711,117585,1766,69.7,0.8,177741,1305,135258,1702,76.1,0.7,184538,1315,142958,1685,77.5,0.6,177709,1344,136487,1437,76.8,0.6,122685,1120,78613,1291,64.1,0.9,80936,1010,54418,1066,67.2,1.0,(X),(X),785341,5170,55.3,0.4,(X),(X),669548,5052,47.2,0.4,(X),(X),95772,2211,6.7,0.2,(X),(X),20021,1323,1.4,0.1
04000C2US41,41,Oregon -- In metropolitan statistical area -- not in principal city,1870393,906,1296931,6839,69.3,0.4,(X),(X),1027911,6822,55.0,0.4,445561,2317,248690,3576,55.8,0.7,1108752,2753,687345,4527,62.0,0.4,316080,1563,91876,1950,29.1,0.6,(X),(X),295830,4391,15.8,0.2,445561,2317,36873,1762,8.3,0.4,1108752,2753,129604,2723,11.7,0.2,316080,1563,129353,2373,40.9,0.7,(X),(X),37247,1900,2.0,0.1,445561,2317,4836,590,1.1,0.1,1108752,2753,13917,1050,1.3,0.1,316080,1563,18494,1192,5.9,0.4,357478,7341,104912,3286,29.3,0.8,1499735,7140,1184534,7338,79.0,0.4,550810,4022,474817,4010,86.2,0.4,129440,1726,75088,1556,58.0,1.1,316121,2460,209069,2997,66.1,0.8,151729,2637,101095,2174,66.6,1.0,203289,2343,132150,2127,65.0,0.8,236291,1778,173337,2282,73.4,0.8,248497,1999,189490,2345,76.3,0.7,268946,1895,207908,2397,77.3,0.7,193527,1409,122777,1938,63.4,0.9,122553,1210,86017,1460,70.2,0.9,(X),(X),1000856,5856,53.5,0.3,(X),(X),865994,5769,46.3,0.3,(X),(X),127283,3086,6.8,0.2,(X),(X),7579,880,0.4,0.1
04000C2US42,42,Pennsylvania -- In metropolitan statistical area -- not in principal city,8375299,1573,6593876,19448,78.7,0.2,(X),(X),5415519,19528,64.7,0.2,1888677,2822,1258309,7425,66.6,0.4,5018188,2748,3634940,12722,72.4,0.2,1468434,1749,522270,3994,35.6,0.3,(X),(X),1359981,7792,16.2,0.1,1888677,2822,145457,3343,7.7,0.2,5018188,2748,584169,4998,11.6,0.1,1468434,1749,630355,3893,42.9,0.3,(X),(X),125561,3230,1.5,0.1,1888677,2822,19340,1273,1.0,0.1,5018188,2748,52599,1999,1.0,0.1,1468434,1749,53622,1791,3.7,0.1,1133500,13417,431782,5466,38.1,0.5,7143709,14048,6083386,21104,85.2,0.2,2857493,7729,2644663,9609,92.6,0.2,544854,2834,377738,3333,69.3,0.6,1343823,3069,1016937,5999,75.7,0.4,687369,3051,541964,3483,78.8,0.4,878793,3281,674600,4367,76.8,0.4,991378,1940,823879,4175,83.1,0.4,1222943,1960,1043034,3415,85.3,0.3,1237705,2102,1061810,3823,85.8,0.3,824343,1540,581306,3235,70.5,0.4,644091,1440,472608,2340,73.4,0.3,(X),(X),5171657,17232,61.7,0.2,(X),(X),4590091,17223,54.8,0.2,(X),(X),550517,5749,6.6,0.1,(X),(X),31049,1545,0.4,0.1
04000C2US44,44,Rhode Island -- In metropolitan statistical area -- not in principal city,781686,402,577022,4183,73.8,0.5,(X),(X),473003,4385,60.5,0.6,167076,1285,105956,2200,63.4,1.2,483212,1406,325964,2917,67.5,0.6,131398,808,41083,1336,31.3,1.0,(X),(X),115380,2914,14.8,0.4,167076,1285,13224,876,7.9,0.5,483212,1406,54479,1875,11.3,0.4,131398,808,47677,1385,36.3,1.1,(X),(X),18579,1233,2.4,0.2,167076,1285,4058,595,2.4,0.4,483212,1406,7093,606,1.5,0.1,131398,808,7428,522,5.7,0.4,124502,3988,39029,2362,31.3,1.6,643163,4083,525856,4359,81.8,0.5,256380,2784,229058,2742,89.3,0.6,47007,889,30897,1051,65.7,1.8,120069,1282,89007,1565,74.1,1.1,76425,1373,59210,1388,77.5,1.3,84721,1230,57610,1463,68.0,1.5,91416,1064,70696,1074,77.3,1.2,116016,906,93472,1388,80.6,0.9,114634,945,92860,1221,81.0,0.9,74535,647,47595,1114,63.9,1.4,56863,733,35675,848,62.7,1.4,(X),(X),456138,4314,58.4,0.5,(X),(X),401005,4326,51.3,0.6,(X),(X),49237,2240,6.3,0.3,(X),(X),5896,790,0.8,0.1
04000C2US45,45,South Carolina -- In metropolitan statistical area -- not in principal city,3266123,1365,2187309,11339,67.0,0.4,(X),(X),1737840,11161,53.2,0.3,797373,2537,393854,4776,49.4,0.6,1947082,2591,1173745,7694,60.3,0.4,521668,1770,170241,2563,32.6,0.5,(X),(X),434252,6451,13.3,0.2,797373,2537,50331,2620,6.3,0.3,1947082,2591,211454,4069,10.9,0.2,521668,1770,172467,3260,33.1,0.6,(X),(X),167758,4606,5.1,0.1,797373,2537,33982,1976,4.3,0.2,1947082,2591,74842,2550,3.8,0.1,521668,1770,58934,1814,11.3,0.3,719169,9830,210108,4320,29.2,0.6,2521451,9865,1961054,11220,77.8,0.3,1036176,5788,885620,5631,85.5,0.4,238382,1873,123875,2057,52.0,0.9,558991,2635,339480,4322,60.7,0.7,287640,2577,194604,2912,67.7,0.8,363268,2274,233195,3192,64.2,0.8,407682,1816,295147,2886,72.4,0.7,450756,1971,338591,2989,75.1,0.6,437736,1991,330356,2670,75.5,0.5,328327,1557,205852,2444,62.7,0.7,193341,1286,126209,1795,65.3,0.8,(X),(X),1681821,9310,51.5,0.3,(X),(X),1430963,9267,43.8,0.3,(X),(X),189164,4460,5.8,0.1,(X),(X),61694,3098,1.9,0.1
04000C2US46,46,South Dakota -- In metropolitan statistical area -- not in principal city,162955,317,129486,1525,79.5,0.9,(X),(X),97613,1668,59.9,1.0,44634,669,27623,962,61.9,1.9,95265,627,65153,1156,68.4,1.2,23056,549,4837,434,21.0,1.8,(X),(X),29977,1185,18.4,0.7,44634,669,4644,486,10.4,1.1,95265,627,14239,818,14.9,0.8,23056,549,11094,537,48.1,2.1,(X),(X),10390,900,6.4,0.6,44634,669,3080,520,6.9,1.1,95265,627,5256,556,5.5,0.6,23056,549,2054,264,8.9,1.1,20945,1455,8722,804,41.6,3.0,141318,1461,120445,1744,85.2,0.8,62375,937,56945,1011,91.3,0.9,14116,530,9972,565,70.6,3.3,30518,688,24036,829,78.8,2.0,11580,530,9315,477,80.4,2.8,17932,576,14059,580,78.4,2.5,21156,570,17729,613,83.8,2.4,21797,520,19205,534,88.1,1.5,22800,600,19425,577,85.2,1.5,14594,471,10055,482,68.9,2.6,8462,340,5690,321,67.2,3.2,(X),(X),102679,1638,63.0,1.0,(X),(X),83837,1695,51.4,1.0,(X),(X),13947,964,8.6,0.6,(X),(X),4895,733,3.0,0.4
04000C2US47,47,Tennessee -- In metropolitan statistical area -- not in principal city,2770336,1177,1977694,11807,71.4,0.4,(X),(X),1596640,10994,57.6,0.4,680339,2672,396278,4689,58.2,0.7,1649861,2830,1068211,7169,64.7,0.4,440136,1949,132151,2594,30.0,0.6,(X),(X),401201,5606,14.5,0.2,680339,2672,55205,2327,8.1,0.3,1649861,2830,190281,3672,11.5,0.2,440136,1949,155715,2129,35.4,0.5,(X),(X),93256,2934,3.4,0.1,680339,2672,17914,1283,2.6,0.2,1649861,2830,41549,1825,2.5,0.1,440136,1949,33793,1370,7.7,0.3,502017,8802,152568,4368,30.4,0.8,2252888,9066,1817208,12172,80.7,0.3,899362,5310,796839,6009,88.6,0.3,193821,2054,118350,2480,61.1,1.2,486518,2848,339642,3680,69.8,0.7,215349,2633,153022,2519,71.1,0.8,284847,2594,195102,3318,68.5,0.9,359735,2170,277419,2896,77.1,0.7,407448,1964,321346,2901,78.9,0.6,382482,2103,301889,2699,78.9,0.6,272115,1665,164518,2449,60.5,0.8,168021,1358,106406,1684,63.3,1.0,(X),(X),1568209,9830,56.6,0.4,(X),(X),1354038,9512,48.9,0.3,(X),(X),182844,4202,6.6,0.2,(X),(X),31327,1958,1.1,0.1
04000C2US48,48,Texas -- In metropolitan statistical area -- not in principal city,11851459,4146,7848950,29656,66.2,0.3,(X),(X),6565510,27352,55.4,0.2,3471559,8503,1784639,12783,51.4,0.4,7042205,8729,4346510,17258,61.7,0.2,1337695,4436,434361,4446,32.5,0.3,(X),(X),1304173,14120,11.0,0.1,3471559,8503,233663,5531,6.7,0.2,7042205,8729,715116,9420,10.2,0.1,1337695,4436,355394,4417,26.6,0.3,(X),(X),374920,6256,3.2,0.1,3471559,8503,92573,3015,2.7,0.1,7042205,8729,173467,3394,2.5,0.1,1337695,4436,108880,2434,8.1,0.2,2265933,22650,572698,9548,25.3,0.4,9530364,22238,7245598,30663,76.0,0.2,3986044,12210,3291539,13410,82.6,0.2,1027284,5795,572597,6140,55.7,0.5,2444275,8190,1479781,10503,60.5,0.4,1015356,6483,645574,7226,63.6,0.5,1387962,6913,910533,7839,65.6,0.4,1652553,5296,1198151,7153,72.5,0.4,1619789,5746,1230381,6698,76.0,0.3,1366545,5307,1047725,5825,76.7,0.3,842607,4016,480482,4434,57.0,0.5,495088,3237,283726,2919,57.3,0.5,(X),(X),6624724,24262,55.9,0.2,(X),(X),5746231,23216,48.5,0.2,(X),(X),725909,10625,6.1,0.1,(X),(X),152584,4169,1.3,0.1
