GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39
0400001US36,36,New York -- Urban,17256332,6808,6536368,17362,37.9,0.1,(X),(X),2764119,6093,16.0,0.1,3955179,4152,24782,1807,0.6,0.1,10808152,5903,368332,4168,3.4,0.1,2493001,2955,2371005,4244,95.1,0.1,(X),(X),4440557,19140,25.7,0.1,3955179,4152,1648236,9398,41.7,0.2,10808152,5903,2271623,12764,21.0,0.1,2493001,2955,520698,4083,20.9,0.2,(X),(X),210944,3182,1.2,0.1,3955179,4152,2597,521,0.1,0.1,10808152,5903,82296,2001,0.8,0.1,2493001,2955,126051,2031,5.1,0.1,3800871,25859,2729183,18153,71.8,0.2,13184909,27487,3752039,14746,28.5,0.1,5619616,11751,543335,5088,9.7,0.1,1264174,3482,579777,4460,45.9,0.3,2691005,4586,1080682,7335,40.2,0.3,1778561,5159,436346,5032,24.5,0.3,2326652,4293,524517,5377,22.5,0.2,2206770,2735,476247,4561,21.6,0.2,2352825,3130,514925,5661,21.9,0.2,2143344,2637,551026,4629,25.7,0.2,1398705,2172,1295810,3402,92.6,0.2,1094296,2282,1077038,2649,98.4,0.1,(X),(X),4051996,21845,23.5,0.1,(X),(X),750826,7135,4.4,0.1,(X),(X),3278833,19540,19.0,0.1,(X),(X),22337,1203,0.1,0.1
0400001US37,37,North Carolina -- Urban,6554070,9734,2077119,10561,31.7,0.2,(X),(X),1028086,4185,15.7,0.1,1669364,5065,7509,826,0.4,0.1,4000171,7146,161999,2870,4.0,0.1,884535,2977,858578,3137,97.1,0.1,(X),(X),1164085,9998,17.8,0.2,1669364,5065,670486,7477,40.2,0.4,4000171,7146,381946,5079,9.5,0.1,884535,2977,111653,2027,12.6,0.2,(X),(X),167745,2673,2.6,0.1,1669364,5065,2965,555,0.2,0.1,4000171,7146,88092,2227,2.2,0.1,884535,2977,76688,1571,8.7,0.2,1548749,15745,844001,9668,54.5,0.4,4895321,18151,1214644,7520,24.8,0.1,2112658,7713,96792,2465,4.6,0.1,518515,3578,243860,3458,47.0,0.6,1150849,5070,432718,5745,37.6,0.5,666460,3762,80310,2399,12.1,0.4,819693,3739,100588,2809,12.3,0.3,870765,3045,93445,2518,10.7,0.3,872505,3510,110424,2495,12.7,0.3,770748,3194,156157,2566,20.3,0.3,528460,2625,507411,2798,96.0,0.2,356075,2397,352206,2421,98.9,0.1,(X),(X),1188447,10561,18.1,0.2,(X),(X),288935,3457,4.4,0.1,(X),(X),873260,9537,13.3,0.1,(X),(X),26252,1267,0.4,0.1
0400001US38,38,North Dakota -- Urban,435607,1632,105359,2386,24.2,0.5,(X),(X),60038,907,13.8,0.2,103835,859,311,136,0.3,0.1,278180,1469,7638,517,2.7,0.2,53592,770,52089,787,97.2,0.5,(X),(X),49957,2175,11.5,0.5,103835,859,22795,1233,22.0,1.2,278180,1469,21610,1204,7.8,0.4,53592,770,5552,581,10.4,1.1,(X),(X),11955,791,2.7,0.2,103835,859,82,104,0.1,0.1,278180,1469,5665,714,2.0,0.3,53592,770,6208,434,11.6,0.8,75480,2763,37333,2045,49.5,2.2,348549,2975,66947,1632,19.2,0.5,164649,2271,7402,625,4.5,0.4,36982,712,9852,704,26.6,1.8,66853,814,13142,955,19.7,1.4,65323,1051,4953,662,7.6,1.0,64609,1052,6959,623,10.8,1.0,49435,883,5427,552,11.0,1.1,48691,835,5665,582,11.6,1.2,50122,724,7208,493,14.4,1.0,28785,496,27579,523,95.8,0.8,24807,579,24574,602,99.1,0.5,(X),(X),43948,2129,10.1,0.5,(X),(X),11565,739,2.7,0.2,(X),(X),31116,2042,7.1,0.5,(X),(X),1267,307,0.3,0.1
0400001US39,39,Ohio -- Urban,8914598,7292,3243579,15981,36.4,0.2,(X),(X),1551853,4541,17.4,0.1,2170449,4244,15281,1700,0.7,0.1,5394910,4951,233556,3526,4.3,0.1,1349239,2438,1303016,2772,96.6,0.1,(X),(X),1866492,15501,20.9,0.2,2170449,4244,831865,8531,38.3,0.4,5394910,4951,894228,8978,16.6,0.2,1349239,2438,140399,1891,10.4,0.1,(X),(X),200781,2616,2.3,0.1,2170449,4244,2314,472,0.1,0.1,5394910,4951,88013,2101,1.6,0.1,1349239,2438,110454,1765,8.2,0.1,2027984,17161,1398930,14247,69.0,0.3,6744438,20063,1818675,9889,27.0,0.2,2845560,9709,209212,3336,7.4,0.1,668985,2874,303749,3978,45.4,0.6,1501464,4047,537807,6143,35.8,0.4,887688,4169,172597,3245,19.4,0.3,1075237,3437,245782,3640,22.9,0.3,1080738,2541,207166,3551,19.2,0.3,1175667,3008,212523,2957,18.1,0.2,1175580,3028,258925,2934,22.0,0.2,767521,1910,731232,2298,95.3,0.2,581718,2185,573798,2225,98.6,0.1,(X),(X),1950534,17026,21.9,0.2,(X),(X),473827,4627,5.3,0.1,(X),(X),1448521,14625,16.2,0.2,(X),(X),28186,1426,0.3,0.1
0400001US40,40,Oklahoma -- Urban,2538019,4629,828683,5739,32.7,0.2,(X),(X),402599,2476,15.9,0.1,682360,2345,12769,1000,1.9,0.1,1523044,3578,67937,1608,4.5,0.1,332615,1611,321893,1643,96.8,0.2,(X),(X),458094,5561,18.0,0.2,682360,2345,292189,3990,42.8,0.6,1523044,3578,129279,2476,8.5,0.2,332615,1611,36626,1094,11.0,0.3,(X),(X),73628,1794,2.9,0.1,682360,2345,1125,316,0.2,0.1,1523044,3578,37358,1292,2.5,0.1,332615,1611,35145,1003,10.6,0.3,646037,6914,341826,4894,52.9,0.5,1853105,8205,477731,4866,25.8,0.2,826899,4405,41101,1378,5.0,0.2,227131,1719,116767,1897,51.4,0.8,455229,2235,186056,3085,40.9,0.7,278832,2655,28182,1060,10.1,0.4,340921,2455,40843,1453,12.0,0.4,311982,1752,35335,1130,11.3,0.4,299187,1607,39638,1142,13.2,0.4,292122,1835,59420,1272,20.3,0.4,191066,1196,182633,1283,95.6,0.3,141549,1027,139809,1025,98.8,0.2,(X),(X),482972,5429,19.0,0.2,(X),(X),120876,2130,4.8,0.1,(X),(X),349799,5101,13.8,0.2,(X),(X),12297,879,0.5,0.1
0400001US41,41,Oregon -- Urban,3250027,5200,1190188,9352,36.6,0.3,(X),(X),531737,2929,16.4,0.1,765985,2609,2922,552,0.4,0.1,2013139,3660,73540,2115,3.7,0.1,470903,2131,455275,2248,96.7,0.2,(X),(X),726060,9177,22.3,0.3,765985,2609,310851,5232,40.6,0.7,2013139,3660,353368,5333,17.6,0.3,470903,2131,61841,1787,13.1,0.4,(X),(X),88256,2348,2.7,0.1,765985,2609,1079,303,0.1,0.1,2013139,3660,41633,1627,2.1,0.1,470903,2131,45544,1451,9.7,0.3,738928,11931,473705,8792,64.1,0.6,2473801,12151,706264,6867,28.5,0.3,991856,4937,84589,2441,8.5,0.2,239218,1917,113281,2553,47.4,1.0,526767,2593,199328,3893,37.8,0.7,320284,2478,67152,2343,21.0,0.7,436816,2602,95868,2080,21.9,0.5,446223,1947,81837,2182,18.3,0.5,407866,1904,78232,2281,19.2,0.5,401950,2122,98623,2097,24.5,0.5,278463,1646,265984,1794,95.5,0.3,192440,1450,189883,1451,98.7,0.2,(X),(X),694824,9490,21.4,0.3,(X),(X),140614,2841,4.3,0.1,(X),(X),541042,8974,16.6,0.3,(X),(X),13168,1001,0.4,0.1
0400001US42,42,Pennsylvania -- Urban,9920712,7766,3439793,15098,34.7,0.2,(X),(X),1819526,5361,18.3,0.1,2276770,4577,12925,1151,0.6,0.1,6045552,5459,257762,3678,4.3,0.1,1598390,3268,1548839,3520,96.9,0.1,(X),(X),1893864,13797,19.1,0.1,2276770,4577,842400,8281,37.0,0.4,6045552,5459,850193,7572,14.1,0.1,1598390,3268,201271,2658,12.6,0.2,(X),(X),194500,2445,2.0,0.1,2276770,4577,1720,408,0.1,0.1,6045552,5459,74838,2233,1.2,0.1,1598390,3268,117942,1637,7.4,0.1,1988408,17865,1305953,13736,65.7,0.4,7727869,20712,2107721,11538,27.3,0.1,3215427,9436,167034,2799,5.2,0.1,692221,2680,291749,4013,42.1,0.5,1584549,4681,557167,5822,35.2,0.4,999061,3793,163279,3241,16.3,0.3,1201652,3977,206457,3034,17.2,0.3,1176607,2567,186633,3523,15.9,0.3,1338958,2826,216734,2965,16.2,0.2,1329274,3033,267203,3373,20.1,0.3,878858,2460,838339,2778,95.4,0.2,719532,2405,712232,2494,99.0,0.1,(X),(X),1804177,15146,18.2,0.2,(X),(X),452992,4708,4.6,0.1,(X),(X),1331780,13348,13.4,0.1,(X),(X),19405,1103,0.2,0.1
0400001US44,44,Rhode Island -- Urban,943322,1908,344088,4170,36.5,0.5,(X),(X),168751,1659,17.9,0.2,207166,1226,1186,284,0.6,0.1,589386,1388,26414,1094,4.5,0.2,146770,691,141151,845,96.2,0.4,(X),(X),208487,4007,22.1,0.4,207166,1226,79375,2179,38.3,1.1,589386,1388,106252,2552,18.0,0.4,146770,691,22860,983,15.6,0.7,(X),(X),19820,883,2.1,0.1,207166,1226,44,42,0.0,0.1,589386,1388,7611,646,1.3,0.1,146770,691,12165,662,8.3,0.5,187864,4483,132593,3649,70.6,1.4,729151,5180,208524,3233,28.6,0.4,299665,2672,23264,1152,7.8,0.4,61689,851,26586,1070,43.1,1.7,145477,1299,53126,1669,36.5,1.2,106458,1232,17833,1075,16.8,1.0,114568,1260,26625,1409,23.2,1.2,111980,827,22200,1057,19.8,0.9,130418,890,26649,1174,20.4,0.9,125962,831,29761,987,23.6,0.8,81403,607,76760,792,94.3,0.6,65367,560,64548,594,98.7,0.3,(X),(X),193794,3943,20.5,0.4,(X),(X),46178,1515,4.9,0.2,(X),(X),145720,3454,15.4,0.4,(X),(X),1896,341,0.2,0.1
0400001US45,45,South Carolina -- Urban,3212335,7754,1097731,7976,34.2,0.2,(X),(X),570183,3039,17.7,0.1,786470,3966,3788,547,0.5,0.1,1932925,5435,85832,2172,4.4,0.1,492940,2206,480563,2285,97.5,0.2,(X),(X),582610,7566,18.1,0.2,786470,3966,320675,5010,40.8,0.6,1932925,5435,204749,3653,10.6,0.2,492940,2206,57186,1466,11.6,0.3,(X),(X),98678,2422,3.1,0.1,786470,3966,1091,269,0.1,0.1,1932925,5435,48636,1936,2.5,0.1,492940,2206,48951,1470,9.9,0.3,755063,9619,423412,6987,56.1,0.5,2404351,12258,665253,6572,27.7,0.3,1024115,6392,57932,1923,5.7,0.2,244762,2418,118451,2682,48.4,0.9,541708,3673,204894,3562,37.8,0.6,328416,2938,40750,1815,12.4,0.5,393039,2922,58142,1808,14.8,0.4,396434,2668,47180,1756,11.9,0.4,415484,2702,59734,1854,14.4,0.4,399552,2580,87447,1959,21.9,0.5,300032,1695,290111,1706,96.7,0.2,192908,1328,191022,1390,99.0,0.2,(X),(X),601184,8091,18.7,0.2,(X),(X),157976,2988,4.9,0.1,(X),(X),429198,7060,13.4,0.2,(X),(X),14010,1291,0.4,0.1
0400001US46,46,South Dakota -- Urban,478900,1702,140290,2921,29.3,0.6,(X),(X),73597,1090,15.4,0.2,124023,1243,394,133,0.3,0.1,290634,1489,10559,672,3.6,0.2,64243,751,62644,797,97.5,0.4,(X),(X),71363,2724,14.9,0.6,124023,1243,40881,1931,33.0,1.5,290634,1489,23490,1281,8.1,0.4,64243,751,6992,588,10.9,0.9,(X),(X),17930,859,3.7,0.2,124023,1243,103,86,0.1,0.1,290634,1489,8946,693,3.1,0.2,64243,751,8881,530,13.8,0.8,96935,3350,51767,2464,53.4,1.6,370441,3448,87061,2085,23.5,0.6,175541,2016,9400,791,5.4,0.4,42505,880,16470,1064,38.7,2.3,81518,1216,24704,1367,30.3,1.6,56279,1013,5205,510,9.2,0.9,64499,1101,7408,752,11.5,1.1,56869,895,6781,698,11.9,1.2,55028,969,7090,573,12.9,1.0,57959,913,9821,634,16.9,1.1,35472,584,34201,587,96.4,0.7,28771,544,28610,550,99.4,0.3,(X),(X),69462,2719,14.5,0.6,(X),(X),19267,944,4.0,0.2,(X),(X),47806,2372,10.0,0.5,(X),(X),2389,418,0.5,0.1
0400001US47,47,Tennessee -- Urban,4327194,6557,1475658,10211,34.1,0.2,(X),(X),701273,3593,16.2,0.1,1087813,3903,8027,1012,0.7,0.1,2649084,4448,121247,2751,4.6,0.1,590297,2364,571999,2486,96.9,0.2,(X),(X),869600,10290,20.1,0.2,1087813,3903,447601,6919,41.1,0.6,2649084,4448,341851,4734,12.9,0.2,590297,2364,80148,1706,13.6,0.3,(X),(X),104701,2410,2.4,0.1,1087813,3903,1749,412,0.2,0.1,2649084,4448,54256,1731,2.0,0.1,590297,2364,48696,1323,8.2,0.2,1079180,12134,640042,8735,59.3,0.5,3184328,12254,823977,6861,25.9,0.2,1401083,6232,88155,2145,6.3,0.1,346090,2251,169160,3324,48.9,0.9,741723,3841,283845,4895,38.3,0.7,452047,3232,70833,2027,15.7,0.4,557534,3306,93035,2415,16.7,0.4,558720,2369,82548,2056,14.8,0.4,559763,2604,86700,2031,15.5,0.4,521020,2718,116773,2432,22.4,0.4,350531,2105,335695,2215,95.8,0.2,239766,1961,237069,1961,98.9,0.2,(X),(X),876001,10567,20.2,0.2,(X),(X),215906,3549,5.0,0.1,(X),(X),642757,9385,14.9,0.2,(X),(X),17338,1017,0.4,0.1
0400001US48,48,Texas -- Urban,22853754,14006,6429603,22491,28.1,0.1,(X),(X),2743978,7116,12.0,0.1,6532886,8209,34244,2115,0.5,0.1,13874628,9302,406772,5590,2.9,0.1,2446240,3992,2302962,5129,94.1,0.1,(X),(X),4055570,23724,17.7,0.1,6532886,8209,2615133,19584,40.0,0.3,13874628,9302,1054120,7637,7.6,0.1,2446240,3992,386317,3913,15.8,0.2,(X),(X),449979,5008,2.0,0.1,6532886,8209,8535,1094,0.1,0.1,13874628,9302,247647,3599,1.8,0.1,2446240,3992,193797,2673,7.9,0.1,5620577,36743,2768333,22193,49.3,0.2,17040768,37420,3619985,18046,21.2,0.1,7668334,14948,322573,4596,4.2,0.1,2067256,5941,976508,9505,47.2,0.4,4465630,8685,1663147,14525,37.2,0.3,2382046,7109,202233,3524,8.5,0.1,3073980,5792,279487,4205,9.1,0.1,3124742,5090,274486,3390,8.8,0.1,2872000,5449,308767,3944,10.8,0.1,2421860,4747,417890,4141,17.3,0.2,1468299,3433,1356872,4218,92.4,0.2,977941,2942,950213,3155,97.2,0.1,(X),(X),4154006,27804,18.2,0.1,(X),(X),910581,7240,4.0,0.1,(X),(X),3164460,24547,13.8,0.1,(X),(X),78965,2341,0.3,0.1
0400001US49,49,Utah -- Urban,2679425,3230,555263,5752,20.7,0.2,(X),(X),289418,1980,10.8,0.1,865501,2054,2253,515,0.3,0.1,1551105,2492,35772,1449,2.3,0.1,262819,859,251393,1138,95.7,0.3,(X),(X),293274,5798,10.9,0.2,865501,2054,167456,4007,19.3,0.5,1551105,2492,99774,2729,6.4,0.2,262819,859,26044,939,9.9,0.4,(X),(X),39620,1305,1.5,0.1,865501,2054,677,220,0.1,0.1,1551105,2492,18063,923,1.2,0.1,262819,859,20880,849,7.9,0.3,464016,7971,185851,5389,40.1,0.8,2191256,8733,365226,3798,16.7,0.2,819809,4578,25921,951,3.2,0.1,277619,1561,67458,2368,24.3,0.8,587882,2278,102023,2656,17.4,0.5,308697,1932,18784,1054,6.1,0.3,365169,1847,32583,1381,8.9,0.4,358254,1094,27151,1240,7.6,0.3,274971,934,23741,1127,8.6,0.4,244014,1043,31807,1225,13.0,0.5,154174,754,145099,906,94.1,0.4,108645,561,106617,716,98.1,0.3,(X),(X),294474,5515,11.0,0.2,(X),(X),87489,1948,3.3,0.1,(X),(X),201395,5003,7.5,0.2,(X),(X),5590,558,0.2,0.1
0400001US50,50,Vermont -- Urban,240168,2018,97036,2459,40.4,0.9,(X),(X),43852,1017,18.3,0.4,49596,1156,461,203,0.9,0.4,155141,1617,8818,649,5.7,0.4,35431,692,34573,687,97.6,0.5,(X),(X),63830,2435,26.6,0.9,49596,1156,23056,1333,46.5,2.2,155141,1617,34815,1637,22.4,1.0,35431,692,5959,420,16.8,1.1,(X),(X),5231,455,2.2,0.2,49596,1156,35,36,0.1,0.1,155141,1617,2018,321,1.3,0.2,35431,692,3178,309,9.0,0.8,52065,2068,38445,2021,73.8,1.9,172966,2750,57076,1982,33.0,1.0,78978,1551,8260,601,10.5,0.7,13741,640,7051,576,51.3,3.2,35855,1035,16182,1101,45.1,2.4,37516,1095,6680,771,17.8,1.9,29167,757,8403,680,28.8,2.2,27383,692,7827,541,28.6,1.9,30765,729,7535,645,24.5,2.0,30310,758,8760,599,28.9,1.8,19895,636,19140,614,96.2,0.8,15536,491,15458,492,99.5,0.4,(X),(X),56980,2257,23.7,0.9,(X),(X),10296,667,4.3,0.3,(X),(X),46241,2207,19.3,0.9,(X),(X),443,147,0.2,0.1
0400001US51,51,Virginia -- Urban,6195211,6485,1524766,8731,24.6,0.1,(X),(X),858892,3612,13.9,0.1,1551888,3365,12073,1040,0.8,0.1,3863153,5652,110014,2543,2.8,0.1,780170,2231,736805,2422,94.4,0.2,(X),(X),687363,8513,11.1,0.1,1551888,3365,389805,5826,25.1,0.4,3863153,5652,226124,3823,5.9,0.1,780170,2231,71434,1896,9.2,0.2,(X),(X),159502,2983,2.6,0.1,1551888,3365,7384,916,0.5,0.1,3863153,5652,96241,2352,2.5,0.1,780170,2231,55877,1181,7.2,0.1,1004996,12802,486924,7675,48.5,0.5,5088041,13439,1024913,6983,20.1,0.1,2191867,7038,94330,2055,4.3,0.1,494398,2341,151691,2909,30.7,0.6,1057490,3280,251709,4397,23.8,0.4,629751,3717,46061,1730,7.3,0.3,810320,3219,74888,2173,9.2,0.3,830952,2682,68640,1880,8.3,0.2,850316,2634,87429,2042,10.3,0.2,741814,2191,106453,1942,14.4,0.3,466653,1610,432503,2091,92.7,0.3,313517,1735,305392,1793,97.4,0.2,(X),(X),742770,9281,12.0,0.2,(X),(X),213894,3662,3.5,0.1,(X),(X),505145,7328,8.2,0.1,(X),(X),23731,1709,0.4,0.1
0400001US53,53,Washington -- Urban,5960461,6824,1942959,10944,32.6,0.2,(X),(X),893585,3599,15.0,0.1,1454280,4090,6970,700,0.5,0.1,3708562,4810,121294,2501,3.3,0.1,797619,2136,765321,2413,96.0,0.2,(X),(X),1150957,11325,19.3,0.2,1454280,4090,541287,6929,37.2,0.5,3708562,4810,507778,6120,13.7,0.2,797619,2136,101892,1895,12.8,0.2,(X),(X),145995,2699,2.4,0.1,1454280,4090,1934,455,0.1,0.1,3708562,4810,78381,2354,2.1,0.1,797619,2136,65680,1448,8.2,0.2,1082039,14965,665183,10733,61.5,0.4,4822309,16504,1262433,9437,26.2,0.2,1942859,7448,129148,2827,6.6,0.1,468773,2999,193121,3333,41.2,0.7,985507,3894,352598,5303,35.8,0.5,575827,3215,96530,2060,16.8,0.4,818770,2967,143242,3204,17.5,0.4,800644,2507,118136,2457,14.8,0.3,782441,2080,122026,2506,15.6,0.3,730880,2280,150842,2364,20.6,0.3,474779,1958,448046,2262,94.4,0.2,322840,1314,318418,1321,98.6,0.1,(X),(X),1096680,10704,18.4,0.2,(X),(X),230273,3087,3.9,0.1,(X),(X),847546,10056,14.2,0.2,(X),(X),18861,1069,0.3,0.1
0400001US54,54,West Virginia -- Urban,886958,3853,380689,4648,42.9,0.5,(X),(X),184879,2529,20.8,0.3,197540,2010,1157,305,0.6,0.2,536275,3406,33749,1469,6.3,0.3,153143,1661,149973,1716,97.9,0.3,(X),(X),219456,4241,24.7,0.5,197540,2010,90619,2325,45.9,1.1,536275,3406,110416,2486,20.6,0.5,153143,1661,18421,762,12.0,0.5,(X),(X),32022,1227,3.6,0.1,197540,2010,391,201,0.2,0.1,536275,3406,14441,785,2.7,0.1,153143,1661,17190,793,11.2,0.5,236362,5551,164222,4693,69.5,0.8,631925,6541,211644,3532,33.5,0.5,261084,3067,23774,1182,9.1,0.4,62346,1262,33104,1205,53.1,1.7,135194,1739,58510,1829,43.3,1.3,96445,1772,19813,1014,20.5,1.0,103754,1692,28602,1174,27.6,1.1,105854,1473,26165,1146,24.7,1.1,109382,1519,27510,1173,25.2,1.0,120840,1708,36709,1271,30.4,0.9,86002,1457,83432,1465,97.0,0.5,67141,996,66844,996,99.6,0.1,(X),(X),213287,4171,24.0,0.5,(X),(X),44216,1423,5.0,0.2,(X),(X),164146,4064,18.5,0.4,(X),(X),4925,591,0.6,0.1
0400001US55,55,Wisconsin -- Urban,3987771,3799,1295114,9178,32.5,0.2,(X),(X),642293,2609,16.1,0.1,979048,2730,5399,578,0.6,0.1,2447912,3269,89989,2098,3.7,0.1,560811,1684,546905,1687,97.5,0.1,(X),(X),749425,9229,18.8,0.2,979048,2730,343293,5306,35.1,0.5,2447912,3269,333279,4768,13.6,0.2,560811,1684,72853,1830,13.0,0.3,(X),(X),84265,1576,2.1,0.1,979048,2730,1056,273,0.1,0.1,2447912,3269,36709,1314,1.5,0.1,560811,1684,46500,973,8.3,0.2,801748,8819,507233,6871,63.3,0.5,3113596,9203,776139,6118,24.9,0.2,1350965,5857,78542,1874,5.8,0.1,300297,1815,122100,2452,40.7,0.8,678751,3243,224092,3647,33.0,0.5,434218,2249,58363,1609,13.4,0.4,500511,2143,91543,2026,18.3,0.4,489398,1704,79324,1972,16.2,0.4,521178,1741,76973,1958,14.8,0.4,502607,1944,95150,1847,18.9,0.4,310380,1412,298937,1376,96.3,0.2,250431,1308,248632,1318,99.3,0.1,(X),(X),710605,9674,17.8,0.2,(X),(X),166086,2588,4.2,0.1,(X),(X),532501,8925,13.4,0.2,(X),(X),12018,876,0.3,0.1
0400001US56,56,Wyoming -- Urban,370545,1846,99119,2286,26.7,0.6,(X),(X),54688,1121,14.8,0.3,94854,1354,505,208,0.5,0.2,227657,1555,7466,604,3.3,0.3,48034,956,46717,929,97.3,0.5,(X),(X),49323,2134,13.3,0.6,94854,1354,26847,1447,28.3,1.5,227657,1555,16463,1187,7.2,0.5,48034,956,6013,477,12.5,1.0,(X),(X),12898,657,3.5,0.2,94854,1354,18,29,0.0,0.1,227657,1555,6332,624,2.8,0.3,48034,956,6548,457,13.6,0.9,70506,2902,31984,1811,45.4,1.9,294855,3174,66275,1595,22.5,0.5,129117,2144,6109,596,4.7,0.5,30354,946,10474,814,34.5,2.4,64500,1374,16597,1108,25.7,1.6,42052,1025,3563,470,8.5,1.1,51630,1076,4908,605,9.5,1.1,45111,996,3973,536,8.8,1.2,42030,1068,4726,550,11.2,1.3,46834,975,8095,704,17.3,1.4,27631,714,26544,670,96.1,0.7,20403,574,20239,582,99.2,0.3,(X),(X),46622,2047,12.6,0.6,(X),(X),12785,722,3.5,0.2,(X),(X),31982,1817,8.6,0.5,(X),(X),1855,355,0.5,0.1
