GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Ancestry specified:,Margin of Error; Ancestry specified:,Estimate; Ancestry specified: - Single ancestry,Margin of Error; Ancestry specified: - Single ancestry,Estimate; Ancestry specified: - Multiple ancestry,Margin of Error; Ancestry specified: - Multiple ancestry,Estimate; Ancestry not specified:,Margin of Error; Ancestry not specified:,Estimate; Ancestry not specified: - Ancestry unclassified,Margin of Error; Ancestry not specified: - Ancestry unclassified,Estimate; Ancestry not specified: - Ancestry not reported,Margin of Error; Ancestry not specified: - Ancestry not reported
04000E0US09,09,Connecticut -- In micropolitan statistical area,184454,*****,151717,1875,77227,1576,74490,1910,32737,1875,2165,376,30572,1834
04000E0US12,12,Florida -- In micropolitan statistical area,359957,*****,290645,2508,217035,3003,73610,2289,69312,2508,5440,667,63872,2472
04000E0US13,13,Georgia -- In micropolitan statistical area,989672,154,782607,5334,649383,5295,133224,3566,207065,5335,22078,1843,184987,5301
04000E0US15,15,Hawaii -- In micropolitan statistical area,267418,*****,242805,1731,150055,2746,92750,2661,24613,1731,3755,855,20858,1523
04000E0US16,16,Idaho -- In micropolitan statistical area,413870,114,346773,2221,233085,3644,113688,3175,67097,2218,7276,860,59821,2380
04000E0US17,17,Illinois -- In micropolitan statistical area,878447,*****,671683,3641,427342,3587,244341,3299,206764,3641,20250,1140,186514,3385
04000E0US18,18,Indiana -- In micropolitan statistical area,1006401,*****,715190,4806,513063,4766,202127,3751,291211,4806,26815,1513,264396,4881
04000E0US19,19,Iowa -- In micropolitan statistical area,548110,*****,424333,2676,267360,2728,156973,2981,123777,2676,13080,1046,110697,2663
04000E0US20,20,Kansas -- In micropolitan statistical area,548031,*****,435095,3126,293513,3469,141582,2656,112936,3126,12000,945,100936,3052
04000E0US21,21,Kentucky -- In micropolitan statistical area,879387,*****,590266,4723,445750,4952,144516,3162,289121,4723,28487,1547,260634,4766
04000E0US22,22,Louisiana -- In micropolitan statistical area,435604,*****,358766,2627,286387,3197,72379,2672,76838,2627,5352,771,71486,2649
04000E0US23,23,Maine -- In micropolitan statistical area,121289,*****,99729,1302,56130,1499,43599,1728,21560,1302,3514,738,18046,1160
04000E0US24,24,Maryland -- In micropolitan statistical area,69847,*****,57497,1038,38363,1041,19134,932,12350,1038,1272,257,11078,1013
04000E0US25,25,Massachusetts -- In micropolitan statistical area,88201,*****,74728,875,38267,1171,36461,1127,13473,875,1183,317,12290,881
04000E0US26,26,Michigan -- In micropolitan statistical area,1133056,*****,887860,3728,498326,4051,389534,4098,245196,3728,27890,1232,217306,3688
04000E0US27,27,Minnesota -- In micropolitan statistical area,724839,*****,611328,2277,343518,3245,267810,2850,113511,2277,17981,899,95530,2047
04000E0US28,28,Mississippi -- In micropolitan statistical area,971721,*****,786501,4526,675681,5239,110820,3283,185220,4526,16366,1312,168854,4371
04000E0US29,29,Missouri -- In micropolitan statistical area,716743,*****,526008,3642,349661,3894,176347,3159,190735,3642,19985,1315,170750,3756
04000E0US30,30,Montana -- In micropolitan statistical area,309309,*****,252067,2228,136153,2734,115914,2484,57242,2228,6641,646,50601,2123
04000E0US31,31,Nebraska -- In micropolitan statistical area,327642,94,260640,2495,162965,2337,97675,2271,67002,2486,6146,687,60856,2254
04000E0US32,32,Nevada -- In micropolitan statistical area,238446,168,202888,1845,130681,2224,72207,2164,35558,1836,4906,652,30652,1791
04000E0US33,33,New Hampshire -- In micropolitan statistical area,448922,*****,376605,2080,204381,2733,172224,2884,72317,2080,8082,856,64235,1960
04000E0US35,35,New Mexico -- In micropolitan statistical area,617072,*****,527477,3336,431906,4057,95571,3450,89595,3336,7199,736,82396,3197
04000E0US36,36,New York -- In micropolitan statistical area,995374,*****,787759,3183,441992,3858,345767,3090,207615,3183,22542,1221,185073,3213
04000E0US37,37,North Carolina -- In micropolitan statistical area,1570477,*****,1267990,5673,1022058,6041,245932,4971,302487,5673,32181,1584,270306,5215
04000E0US38,38,North Dakota -- In micropolitan statistical area,178745,*****,147493,1947,79418,2009,68075,1914,31252,1947,2338,452,28914,1901
04000E0US39,39,Ohio -- In micropolitan statistical area,1912818,*****,1411922,5503,904188,5826,507734,5900,500896,5503,48845,2414,452051,5887
04000E0US40,40,Oklahoma -- In micropolitan statistical area,739881,*****,558039,2929,408599,3805,149440,3281,181842,2929,14955,1120,166887,3032
04000E0US41,41,Oregon -- In micropolitan statistical area,558682,*****,442777,2974,261573,2680,181204,3065,115905,2974,14392,1199,101513,2930
04000E0US42,42,Pennsylvania -- In micropolitan statistical area,1099819,*****,852494,3573,499599,3518,352895,3266,247325,3573,21977,1117,225348,3428
04000E0US45,45,South Carolina -- In micropolitan statistical area,442844,*****,357668,2973,297887,3715,59781,2359,85176,2973,8048,788,77128,2827
04000E0US46,46,South Dakota -- In micropolitan statistical area,229129,86,191008,1676,112785,2166,78223,1933,38121,1667,3104,403,35017,1596
04000E0US47,47,Tennessee -- In micropolitan statistical area,867237,*****,636391,4403,481480,5340,154911,3882,230846,4403,19782,1392,211064,4294
04000E0US48,48,Texas -- In micropolitan statistical area,1662800,251,1374646,5604,1109314,5968,265332,4382,288154,5574,25158,1643,262996,5106
04000E0US49,49,Utah -- In micropolitan statistical area,174396,*****,144583,1716,92698,2011,51885,1879,29813,1716,2363,365,27450,1729
04000E0US50,50,Vermont -- In micropolitan statistical area,245010,*****,202868,1561,108313,2039,94555,2046,42142,1561,5566,521,36576,1560
04000E0US51,51,Virginia -- In micropolitan statistical area,270545,*****,211581,2239,176090,2665,35491,1556,58964,2239,5844,602,53120,2100
04000E0US53,53,Washington -- In micropolitan statistical area,566998,*****,458924,3237,290022,3428,168902,3520,108074,3237,13433,1291,94641,3194
04000E0US54,54,West Virginia -- In micropolitan statistical area,302103,*****,207810,2699,133906,2904,73904,2618,94293,2699,5873,612,88420,2785
04000E0US55,55,Wisconsin -- In micropolitan statistical area,776858,*****,659802,2411,374803,3843,284999,3555,117056,2411,11074,880,105982,2399
04000E0US56,56,Wyoming -- In micropolitan statistical area,244586,*****,180724,2304,106772,2430,73952,2056,63862,2304,4975,724,58887,2366
04000E0US72,72,Puerto Rico -- In micropolitan statistical area,125332,*****,116769,897,116239,928,530,182,8563,897,179,111,8384,917
04000E1US01,01,Alabama -- In micropolitan statistical area -- in principal city,219791,102,169924,1978,147059,2255,22865,1333,49867,1985,4411,639,45456,1930
04000E1US02,02,Alaska -- In micropolitan statistical area -- in principal city,40629,53,35251,504,20411,758,14840,712,5378,503,714,176,4664,490
04000E1US04,04,Arizona -- In micropolitan statistical area -- in principal city,56093,50,47227,1018,35594,1329,11633,1048,8866,1014,778,207,8088,976
04000E1US05,05,Arkansas -- In micropolitan statistical area -- in principal city,229626,282,174861,2806,133387,2528,41474,1924,54765,2854,4607,638,50158,2756
04000E1US06,06,California -- In micropolitan statistical area -- in principal city,157970,101,128756,1706,81350,2234,47406,1780,29214,1711,3229,638,25985,1744
04000E1US08,08,Colorado -- In micropolitan statistical area -- in principal city,123722,969,98694,1732,63429,1798,35265,1429,25028,1408,3243,705,21785,1444
04000E1US09,09,Connecticut -- In micropolitan statistical area -- in principal city,35078,27,27513,831,15541,806,11972,908,7565,825,241,84,7324,813
04000E1US12,12,Florida -- In micropolitan statistical area -- in principal city,73315,58,60054,1228,45856,1563,14198,1179,13261,1236,706,249,12555,1212
04000E1US13,13,Georgia -- In micropolitan statistical area -- in principal city,318830,172,263029,2698,223755,2906,39274,2031,55801,2658,6925,1342,48876,2350
04000E1US15,15,Hawaii -- In micropolitan statistical area -- in principal city,56208,1838,50765,1834,34322,1673,16443,1009,5443,588,487,219,4956,598
04000E1US16,16,Idaho -- In micropolitan statistical area -- in principal city,151610,192,127778,1541,82618,2242,45160,2060,23832,1497,2176,494,21656,1512
04000E1US17,17,Illinois -- In micropolitan statistical area -- in principal city,329096,1160,252215,2413,161536,2355,90679,2271,76881,2381,7487,793,69394,2196
04000E1US18,18,Indiana -- In micropolitan statistical area -- in principal city,358662,1220,256654,2756,181917,2994,74737,2338,102008,2421,9271,782,92737,2416
04000E1US19,19,Iowa -- In micropolitan statistical area -- in principal city,296652,96,229490,2369,146065,2319,83425,2318,67162,2381,7651,988,59511,2377
04000E1US20,20,Kansas -- In micropolitan statistical area -- in principal city,350213,298,281830,2662,192107,3070,89723,2474,68383,2663,6977,890,61406,2548
04000E1US21,21,Kentucky -- In micropolitan statistical area -- in principal city,255591,111,184292,2587,133556,2692,50736,1963,71299,2592,7518,965,63781,2517
04000E1US22,22,Louisiana -- In micropolitan statistical area -- in principal city,120656,621,102883,1122,82906,1490,19977,1330,17773,1050,1141,271,16632,1074
04000E1US23,23,Maine -- In micropolitan statistical area -- in principal city,35000,32,29859,703,16542,946,13317,947,5141,701,888,392,4253,596
04000E1US24,24,Maryland -- In micropolitan statistical area -- in principal city,29090,34,24005,640,16608,772,7397,608,5085,640,613,192,4472,625
04000E1US25,25,Massachusetts -- In micropolitan statistical area -- in principal city,19295,356,16352,478,8020,544,8332,563,2943,467,255,115,2688,484
04000E1US26,26,Michigan -- In micropolitan statistical area -- in principal city,235399,370,184117,1747,102161,2082,81956,1988,51282,1803,4831,520,46451,1768
04000E1US27,27,Minnesota -- In micropolitan statistical area -- in principal city,304318,160,257518,1770,146134,2435,111384,2376,46800,1783,4677,677,42123,1700
04000E1US28,28,Mississippi -- In micropolitan statistical area -- in principal city,364559,165,308157,2243,269825,2943,38332,1946,56402,2302,4806,661,51596,2189
04000E1US29,29,Missouri -- In micropolitan statistical area -- in principal city,260865,814,197438,2364,133828,2563,63610,2047,63427,2163,6668,719,56759,2044
04000E1US30,30,Montana -- In micropolitan statistical area -- in principal city,129114,205,106198,1801,54195,1862,52003,1626,22916,1770,2622,467,20294,1719
04000E1US31,31,Nebraska -- In micropolitan statistical area -- in principal city,193000,87,153191,1936,95912,1996,57279,1850,39809,1943,3980,652,35829,1759
04000E1US32,32,Nevada -- In micropolitan statistical area -- in principal city,102596,773,84902,1494,55636,1705,29266,1478,17694,1312,2100,444,15594,1361
04000E1US33,33,New Hampshire -- In micropolitan statistical area -- in principal city,119003,82,99906,1212,55651,1570,44255,1461,19097,1207,2224,395,16873,1151
04000E1US35,35,New Mexico -- In micropolitan statistical area -- in principal city,309251,367,258254,2224,203871,2660,54383,2351,50997,2275,4573,632,46424,2207
04000E1US36,36,New York -- In micropolitan statistical area -- in principal city,245135,582,195679,1742,108649,2391,87030,1953,49456,1592,4302,543,45154,1535
04000E1US37,37,North Carolina -- In micropolitan statistical area -- in principal city,363450,511,302387,2600,245941,3248,56446,2317,61063,2553,6120,698,54943,2361
04000E1US38,38,North Dakota -- In micropolitan statistical area -- in principal city,118741,60,97470,1825,52795,1943,44675,1817,21271,1815,1503,386,19768,1794
04000E1US39,39,Ohio -- In micropolitan statistical area -- in principal city,562099,812,420577,3316,265068,3164,155509,3496,141522,3242,13817,1208,127705,3167
04000E1US40,40,Oklahoma -- In micropolitan statistical area -- in principal city,377094,119,286654,2283,206396,2815,80258,2557,90440,2287,8035,868,82405,2290
04000E1US41,41,Oregon -- In micropolitan statistical area -- in principal city,175654,96,138433,1716,81794,1878,56639,1954,37221,1706,4445,594,32776,1654
04000E1US42,42,Pennsylvania -- In micropolitan statistical area -- in principal city,168749,141,131721,1688,72838,1553,58883,1882,37028,1693,3176,500,33852,1639
04000E1US45,45,South Carolina -- In micropolitan statistical area -- in principal city,85028,76,72492,1266,62366,1507,10126,1086,12536,1280,760,299,11776,1216
04000E1US46,46,South Dakota -- In micropolitan statistical area -- in principal city,152651,143,127075,1451,75300,1799,51775,1641,25576,1447,1814,344,23762,1430
04000E1US47,47,Tennessee -- In micropolitan statistical area -- in principal city,246769,334,184418,2557,141517,2748,42901,2014,62351,2525,5377,729,56974,2387
04000E1US48,48,Texas -- In micropolitan statistical area -- in principal city,789189,973,662249,3977,546890,4855,115359,3204,126940,3952,11222,1210,115718,3708
04000E1US49,49,Utah -- In micropolitan statistical area -- in principal city,71587,380,58428,1396,36776,1508,21652,1284,13159,1334,1061,300,12098,1317
04000E1US50,50,Vermont -- In micropolitan statistical area -- in principal city,33331,362,27228,846,13951,797,13277,933,6103,783,742,277,5361,763
04000E1US51,51,Virginia -- In micropolitan statistical area -- in principal city,60562,31,48110,1071,40254,1278,7856,746,12452,1071,1117,233,11335,1070
04000E1US53,53,Washington -- In micropolitan statistical area -- in principal city,166404,135,135373,1728,84761,2082,50612,1859,31031,1708,3216,631,27815,1524
04000E1US54,54,West Virginia -- In micropolitan statistical area -- in principal city,57716,231,41710,1340,26501,1235,15209,1085,16006,1337,1437,359,14569,1312
04000E1US55,55,Wisconsin -- In micropolitan statistical area -- in principal city,230405,96,193422,1690,105811,2395,87611,2455,36983,1700,3418,633,33565,1641
04000E1US56,56,Wyoming -- In micropolitan statistical area -- in principal city,139103,59,102503,1830,59173,1820,43330,1433,36600,1831,3116,575,33484,1838
04000E1US72,72,Puerto Rico -- In micropolitan statistical area -- in principal city,30626,1713,27342,1676,26991,1637,351,161,3284,527,41,31,3243,529
04000E2US01,01,Alabama -- In micropolitan statistical area -- not in principal city,484994,101,358514,3338,297802,3449,60712,2350,126480,3354,10596,1118,115884,3435
04000E2US02,02,Alaska -- In micropolitan statistical area -- not in principal city,5550,53,4628,187,2685,179,1943,156,922,177,78,41,844,175
04000E2US04,04,Arizona -- In micropolitan statistical area -- not in principal city,189012,50,162192,1530,127079,1750,35113,1569,26820,1529,1201,243,25619,1475
04000E2US05,05,Arkansas -- In micropolitan statistical area -- not in principal city,371533,282,261048,2748,189354,3226,71694,2569,110485,2756,8922,751,101563,2789
04000E2US06,06,California -- In micropolitan statistical area -- not in principal city,404008,101,331142,2586,200440,3139,130702,3033,72866,2575,8418,828,64448,2575
04000E2US08,08,Colorado -- In micropolitan statistical area -- not in principal city,264819,969,211446,2699,138045,2649,73401,2023,53373,2435,6991,1018,46382,2351
04000E2US09,09,Connecticut -- In micropolitan statistical area -- not in principal city,149376,27,124204,1491,61686,1612,62518,1713,25172,1494,1924,364,23248,1496
04000E2US12,12,Florida -- In micropolitan statistical area -- not in principal city,286642,58,230591,2340,171179,2590,59412,1988,56051,2339,4734,659,51317,2310
04000E2US13,13,Georgia -- In micropolitan statistical area -- not in principal city,670842,239,519578,4543,425628,4654,93950,2704,151264,4549,15153,1306,136111,4466
04000E2US15,15,Hawaii -- In micropolitan statistical area -- not in principal city,211210,1838,192040,2146,115733,2889,76307,2479,19170,1575,3268,832,15902,1320
04000E2US16,16,Idaho -- In micropolitan statistical area -- not in principal city,262260,222,218995,1951,150467,2767,68528,2080,43265,1896,5100,755,38165,1934
04000E2US17,17,Illinois -- In micropolitan statistical area -- not in principal city,549351,1161,419468,2780,265806,2440,153662,2354,129883,2740,12763,851,117120,2651
04000E2US18,18,Indiana -- In micropolitan statistical area -- not in principal city,647739,1220,458536,3996,331146,3503,127390,2757,189203,4086,17544,1298,171659,4079
04000E2US19,19,Iowa -- In micropolitan statistical area -- not in principal city,251458,96,194843,1563,121295,1611,73548,1596,56615,1579,5429,456,51186,1499
04000E2US20,20,Kansas -- In micropolitan statistical area -- not in principal city,197818,298,153265,1582,101406,1743,51859,1367,44553,1601,5023,382,39530,1542
04000E2US21,21,Kentucky -- In micropolitan statistical area -- not in principal city,623796,111,405974,4156,312194,4079,93780,2529,217822,4154,20969,1309,196853,4239
04000E2US22,22,Louisiana -- In micropolitan statistical area -- not in principal city,314948,621,255883,2544,203481,2843,52402,2229,59065,2437,4211,722,54854,2499
04000E2US23,23,Maine -- In micropolitan statistical area -- not in principal city,86289,32,69870,1129,39588,1205,30282,1375,16419,1128,2626,574,13793,994
04000E2US24,24,Maryland -- In micropolitan statistical area -- not in principal city,40757,34,33492,629,21755,655,11737,657,7265,628,659,151,6606,606
04000E2US25,25,Massachusetts -- In micropolitan statistical area -- not in principal city,68906,356,58376,865,30247,1035,28129,949,10530,819,928,292,9602,834
04000E2US26,26,Michigan -- In micropolitan statistical area -- not in principal city,897657,370,703743,3025,396165,3462,307578,3236,193914,2988,23059,1126,170855,3025
04000E2US27,27,Minnesota -- In micropolitan statistical area -- not in principal city,420521,160,353810,1262,197384,1695,156426,1817,66711,1262,13304,649,53407,1156
04000E2US28,28,Mississippi -- In micropolitan statistical area -- not in principal city,607162,165,478344,4198,405856,4399,72488,2787,128818,4163,11560,1128,117258,4063
04000E2US29,29,Missouri -- In micropolitan statistical area -- not in principal city,455878,814,328570,3298,215833,3534,112737,2692,127308,3256,13317,1077,113991,3334
04000E2US30,30,Montana -- In micropolitan statistical area -- not in principal city,180195,205,145869,1497,81958,2094,63911,1911,34326,1479,4019,471,30307,1445
04000E2US31,31,Nebraska -- In micropolitan statistical area -- not in principal city,134642,127,107449,1179,67053,1196,40396,994,27193,1167,2166,270,25027,1099
04000E2US32,32,Nevada -- In micropolitan statistical area -- not in principal city,135850,797,117986,1459,75045,1840,42941,1666,17864,1322,2806,480,15058,1181
04000E2US33,33,New Hampshire -- In micropolitan statistical area -- not in principal city,329919,82,276699,1905,148730,2206,127969,2507,53220,1913,5858,696,47362,1721
04000E2US35,35,New Mexico -- In micropolitan statistical area -- not in principal city,307821,367,269223,2310,228035,2859,41188,2093,38598,2260,2626,425,35972,2200
04000E2US36,36,New York -- In micropolitan statistical area -- not in principal city,750239,582,592080,2937,333343,3210,258737,2924,158159,2891,18240,1014,139919,2842
04000E2US37,37,North Carolina -- In micropolitan statistical area -- not in principal city,1207027,511,965603,4689,776117,5255,189486,4343,241424,4579,26061,1466,215363,4452
04000E2US38,38,North Dakota -- In micropolitan statistical area -- not in principal city,60004,61,50023,668,26623,1006,23400,818,9981,655,835,223,9146,614
04000E2US39,39,Ohio -- In micropolitan statistical area -- not in principal city,1350719,812,991345,4773,639120,5182,352225,4486,359374,4604,35028,1962,324346,4609
04000E2US40,40,Oklahoma -- In micropolitan statistical area -- not in principal city,362787,119,271385,2000,202203,2220,69182,1830,91402,2006,6920,607,84482,2000
04000E2US41,41,Oregon -- In micropolitan statistical area -- not in principal city,383028,96,304344,2390,179779,2240,124565,2518,78684,2398,9947,1024,68737,2293
04000E2US42,42,Pennsylvania -- In micropolitan statistical area -- not in principal city,931070,141,720773,3197,426761,3188,294012,2998,210297,3196,18801,911,191496,3203
04000E2US45,45,South Carolina -- In micropolitan statistical area -- not in principal city,357816,76,285176,2642,235521,3270,49655,1995,72640,2625,7288,728,65352,2612
04000E2US46,46,South Dakota -- In micropolitan statistical area -- not in principal city,76478,165,63933,819,37485,915,26448,873,12545,842,1290,248,11255,840
04000E2US47,47,Tennessee -- In micropolitan statistical area -- not in principal city,620468,334,451973,3614,339963,4363,112010,2961,168495,3660,14405,1077,154090,3598
04000E2US48,48,Texas -- In micropolitan statistical area -- not in principal city,873611,1006,712397,3914,562424,4109,149973,3214,161214,3752,13936,1220,147278,3416
04000E2US49,49,Utah -- In micropolitan statistical area -- not in principal city,102809,380,86155,1180,55922,1528,30233,1235,16654,1108,1302,285,15352,1104
04000E2US50,50,Vermont -- In micropolitan statistical area -- not in principal city,211679,362,175640,1353,94362,1703,81278,1775,36039,1385,4824,467,31215,1392
04000E2US51,51,Virginia -- In micropolitan statistical area -- not in principal city,209983,31,163471,2011,135836,2188,27635,1363,46512,2016,4727,551,41785,1862
04000E2US53,53,Washington -- In micropolitan statistical area -- not in principal city,400594,135,323551,2793,205261,2916,118290,2639,77043,2799,10217,1101,66826,2815
04000E2US54,54,West Virginia -- In micropolitan statistical area -- not in principal city,244387,231,166100,2379,107405,2460,58695,2156,78287,2383,4436,497,73851,2456
04000E2US55,55,Wisconsin -- In micropolitan statistical area -- not in principal city,546453,96,466380,1924,268992,2789,197388,2488,80073,1939,7656,610,72417,1801
04000E2US56,56,Wyoming -- In micropolitan statistical area -- not in principal city,105483,59,78221,1562,47599,1534,30622,1602,27262,1557,1859,450,25403,1508
04000E2US72,72,Puerto Rico -- In micropolitan statistical area -- not in principal city,94706,1713,89427,1814,89248,1812,179,89,5279,749,138,106,5141,761
04000G0US01,01,Alabama -- Not in metropolitan or micropolitan statistical area,445201,*****,338910,2616,293397,3007,45513,1753,106291,2616,7846,716,98445,2481
04000G0US02,02,Alaska -- Not in metropolitan or micropolitan statistical area,192995,*****,169662,1036,118697,1431,50965,1349,23333,1036,2228,339,21105,1010
04000G0US04,04,Arizona -- Not in metropolitan or micropolitan statistical area,101447,*****,89686,939,76917,1141,12769,887,11761,939,287,105,11474,919
04000G0US05,05,Arkansas -- Not in metropolitan or micropolitan statistical area,540085,*****,395714,3004,282529,3180,113185,2908,144371,3004,12243,953,132128,2741
04000G0US06,06,California -- Not in metropolitan or micropolitan statistical area,270084,*****,234727,1957,148654,2228,86073,2108,35357,1957,4892,595,30465,1866
04000G0US08,08,Colorado -- Not in metropolitan or micropolitan statistical area,305046,*****,247518,2066,163887,2226,83631,2087,57528,2066,4744,500,52784,2140
04000G0US12,12,Florida -- Not in metropolitan or micropolitan statistical area,345918,*****,260440,2918,199132,3177,61308,2305,85478,2918,6727,926,78751,2935
04000G0US13,13,Georgia -- Not in metropolitan or micropolitan statistical area,786131,154,610019,4026,509168,3627,100851,2561,176112,4032,14030,1200,162082,4113
04000G0US16,16,Idaho -- Not in metropolitan or micropolitan statistical area,138357,114,112306,1289,73874,1737,38432,1451,26051,1278,2689,378,23362,1231
04000G0US17,17,Illinois -- Not in metropolitan or micropolitan statistical area,607429,*****,418889,2823,283463,2769,135426,2431,188540,2824,15371,952,173169,3017
04000G0US18,18,Indiana -- Not in metropolitan or micropolitan statistical area,459682,*****,312125,3139,217406,3206,94719,1977,147557,3139,14248,1299,133309,3089
04000G0US19,19,Iowa -- Not in metropolitan or micropolitan statistical area,730390,*****,570566,2843,370431,2628,200135,2649,159824,2843,13423,789,146401,2879
04000G0US20,20,Kansas -- Not in metropolitan or micropolitan statistical area,391627,*****,301580,1747,198904,2167,102676,1928,90047,1747,8574,687,81473,1726
04000G0US21,21,Kentucky -- Not in metropolitan or micropolitan statistical area,954369,*****,643282,5096,520703,4775,122579,2817,311087,5096,25736,1483,285351,5088
04000G0US22,22,Louisiana -- Not in metropolitan or micropolitan statistical area,327906,*****,272790,2317,227791,2735,44999,1625,55116,2317,4488,671,50628,2113
04000G0US23,23,Maine -- Not in metropolitan or micropolitan statistical area,423492,*****,342946,2356,209652,2432,133294,2145,80546,2356,9220,835,71326,2104
04000G0US24,24,Maryland -- Not in metropolitan or micropolitan statistical area,81967,*****,61389,1262,38836,1302,22553,1070,20578,1262,1554,277,19024,1257
04000G0US25,25,Massachusetts -- Not in metropolitan or micropolitan statistical area,10912,*****,8789,528,5228,492,3561,504,2123,528,103,74,2020,506
04000G0US26,26,Michigan -- Not in metropolitan or micropolitan statistical area,664586,*****,521635,2071,295065,2627,226570,2506,142951,2071,18125,825,124826,1921
04000G0US27,27,Minnesota -- Not in metropolitan or micropolitan statistical area,511702,*****,435000,1641,247748,2099,187252,1990,76702,1643,9082,503,67620,1607
04000G0US28,28,Mississippi -- Not in metropolitan or micropolitan statistical area,643290,*****,508368,3869,442846,4106,65522,2562,134922,3869,10084,983,124838,3654
04000G0US29,29,Missouri -- Not in metropolitan or micropolitan statistical area,830764,*****,580024,4401,381837,4039,198187,3661,250740,4401,19235,1263,231505,4512
04000G0US30,30,Montana -- Not in metropolitan or micropolitan statistical area,356961,101,295542,1985,181718,1895,113824,2074,61419,1998,6813,637,54606,1909
04000G0US31,31,Nebraska -- Not in metropolitan or micropolitan statistical area,340213,94,268816,2224,166396,1984,102420,1579,71397,2223,4815,450,66582,2116
04000G0US32,32,Nevada -- Not in metropolitan or micropolitan statistical area,33182,168,29664,506,20542,720,9122,660,3518,511,543,254,2975,416
04000G0US33,33,New Hampshire -- Not in metropolitan or micropolitan statistical area,47524,*****,41260,849,21214,945,20046,974,6264,849,685,290,5579,813
04000G0US35,35,New Mexico -- Not in metropolitan or micropolitan statistical area,73123,*****,63123,949,44462,1175,18661,1083,10000,949,920,248,9080,956
04000G0US36,36,New York -- Not in metropolitan or micropolitan statistical area,394409,*****,318370,2090,181907,2487,136463,2294,76039,2090,6261,576,69778,2073
04000G0US37,37,North Carolina -- Not in metropolitan or micropolitan statistical area,634089,*****,493720,3831,407674,3982,86046,2402,140369,3830,12264,1263,128105,3430
04000G0US38,38,North Dakota -- Not in metropolitan or micropolitan statistical area,197307,87,171078,1158,103804,1422,67274,1286,26229,1159,1496,231,24733,1148
04000G0US39,39,Ohio -- Not in metropolitan or micropolitan statistical area,450945,*****,320543,3368,223123,3256,97420,2437,130402,3368,11380,896,119022,3181
04000G0US40,40,Oklahoma -- Not in metropolitan or micropolitan statistical area,542286,*****,426299,1885,309758,2540,116541,2046,115987,1885,8156,560,107831,1819
04000G0US41,41,Oregon -- Not in metropolitan or micropolitan statistical area,98562,*****,76305,1011,48037,1141,28268,1050,22257,1011,2892,392,19365,951
04000G0US42,42,Pennsylvania -- Not in metropolitan or micropolitan statistical area,378639,*****,289323,1622,171112,1755,118211,1715,89316,1622,8515,425,80801,1531
04000G0US45,45,South Carolina -- Not in metropolitan or micropolitan statistical area,306647,*****,250262,2260,222888,2657,27374,1392,56385,2260,4432,679,51953,2225
04000G0US46,46,South Dakota -- Not in metropolitan or micropolitan statistical area,217111,87,190216,1157,128566,1578,61650,1249,26895,1145,2386,355,24509,1121
04000G0US47,47,Tennessee -- Not in metropolitan or micropolitan statistical area,628943,*****,427871,3998,333756,4155,94115,3154,201072,3998,14778,1241,186294,3778
04000G0US48,48,Texas -- Not in metropolitan or micropolitan statistical area,1377814,350,1107479,4411,844095,5306,263384,3917,270335,4430,19513,1264,250822,4441
04000G0US49,49,Utah -- Not in metropolitan or micropolitan statistical area,144159,*****,115844,1316,73626,1532,42218,1328,28315,1316,1261,312,27054,1280
04000G0US50,50,Vermont -- Not in metropolitan or micropolitan statistical area,162875,*****,134596,1102,77568,1439,57028,1159,28279,1102,4181,479,24098,1033
04000G0US51,51,Virginia -- Not in metropolitan or micropolitan statistical area,779690,*****,597564,4150,466390,4481,131174,2893,182126,4150,18237,1193,163889,3894
04000G0US53,53,Washington -- Not in metropolitan or micropolitan statistical area,154477,*****,128443,1259,76637,1642,51806,1446,26034,1259,2935,389,23099,1230
04000G0US54,54,West Virginia -- Not in metropolitan or micropolitan statistical area,402722,*****,247300,3032,166982,3071,80318,2250,155422,3032,7710,930,147712,3193
04000G0US55,55,Wisconsin -- Not in metropolitan or micropolitan statistical area,720806,*****,611478,1888,343714,2707,267764,2575,109328,1888,10412,577,98916,1717
04000G0US56,56,Wyoming -- Not in metropolitan or micropolitan statistical area,160560,*****,124458,1607,71899,1876,52559,1976,36102,1607,3605,490,32497,1549
04000G0US72,72,Puerto Rico -- Not in metropolitan or micropolitan statistical area,25479,*****,24024,405,23580,450,444,203,1455,405,69,72,1386,406
04000H0US01,01,Alabama -- Not in metropolitan statistical area,1149986,*****,867348,5251,738258,5861,129090,3487,282638,5250,22853,1555,259785,4946
04000H0US02,02,Alaska -- Not in metropolitan statistical area,239174,*****,209541,1222,141793,1761,67748,1557,29633,1222,3020,405,26613,1187
04000H0US04,04,Arizona -- Not in metropolitan statistical area,346552,*****,299105,2182,239590,2617,59515,1933,47447,2182,2266,343,45181,2136
04000H0US05,05,Arkansas -- Not in metropolitan statistical area,1141244,*****,831623,4516,605270,4952,226353,4306,309621,4516,25772,1487,283849,4584
04000H0US06,06,California -- Not in metropolitan statistical area,832062,*****,694625,3532,430444,4511,264181,4099,137437,3532,16539,1199,120898,3458
